"","B-cells","CAFs","Cancer LumA","Cancer LumB","Cancer Other","Cycling T-cells","Endothelial","Myeloid","NK cells","NKT cells","Normal Epithelial","Plasmablasts","PVL","T cells CD4+","T cells CD8+"
"CHD8",2.02606847261484e-05,2.122070762157e-05,2.91092625053286e-05,1.02540727363778e-05,1.77725984392833e-05,3.88310306532156e-06,1.80827237467127e-05,1.27389703854886e-05,3.31804716116364e-05,0,1.1064792437052e-05,4.71967139254214e-06,1.84213141186352e-05,1.56395901794387e-05,6.55658216638428e-06
"RAB2B",1.81442700236621e-05,1.04313456168622e-05,1.34174912848398e-05,5.20914939668395e-06,1.34281315637535e-05,1.03774270207445e-05,1.50022147426591e-05,7.95990243734854e-06,2.78808582987059e-05,0,1.88711639527223e-05,8.67293388893213e-06,1.0442094314737e-05,9.77633044316144e-06,1.36171468936864e-05
"TOX4",4.44929734170411e-05,4.3755606586651e-05,0.000118134731464258,5.10522226743763e-05,0.000108078732781682,7.63152928650785e-05,8.21267418730027e-05,5.25740288243693e-05,0.000116215370541288,8.86595936147576e-05,6.70299264577743e-05,1.36080025955079e-05,5.3455425042184e-05,7.58963905448301e-05,8.05986228923371e-05
"METTL3",5.81820577089815e-05,1.80914420119459e-05,1.81473989509749e-05,1.69579292157843e-05,3.61398360861263e-05,5.94266137244701e-06,1.43172284877953e-05,5.56987077092882e-06,1.7879054492714e-05,1.0067451927917e-05,1.51918853445927e-05,1.2149725031179e-05,2.15593040498613e-05,6.43520853201777e-06,1.7178663858599e-05
"SALL2",0,4.71244759335228e-06,1.74255310169197e-06,3.92579639584555e-06,6.26624131420626e-07,0,7.53009769244333e-07,0,0,0,7.57348553009855e-07,3.22444386404455e-07,3.95763048883449e-06,9.78965937859158e-07,0
"TRAV1-1",0,0,0,0,0,0,0,0,0,0,0,0,1.11704086046104e-07,6.99830689895873e-06,2.68528464017186e-06
"TRAV1-2",0,0,0,0,0,0,0,0,0,0,0,0,0,1.67028073234278e-05,7.09745921283757e-06
"TRAV2",0,0,0,0,0,0,0,0,0,0,0,0,0,3.85471755611214e-06,6.14792701737657e-06
"AE000658.31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRAV3",0,0,0,0,0,0,0,0,0,0,0,0,0,2.11690903249083e-05,2.19197870094333e-05
"TRAV4",0,0,0,0,0,1.03774270207445e-05,0,0,0,0,0,0,0,8.52723077288385e-06,1.76825666520888e-05
"TRAV5",0,0,4.00213714123342e-07,0,0,0,0,0,0,0,0,0,0,1.51544431227017e-05,9.43651378084274e-06
"TRAV6",0,0,0,0,0,0,0,0,0,0,0,0,0,1.48205862566199e-05,2.49977502024818e-06
"TRAV8-1",0,0,0,0,0,0,0,0,0,0,0,0,0,1.0168250648992e-05,0
"TRAV9-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRAV10",0,0,0,0,0,0,0,0,0,0,0,0,0,4.57629184650066e-06,6.05738090011205e-06
"TRAV12-1",0,0,0,0,0,0,0,0,0,0,0,0,0,1.08282391189965e-05,2.1587975870537e-05
"TRAV8-2",0,0,0,0,0,5.18871351037224e-06,0,0,0,0,0,0,0,2.37615002890254e-05,8.33915212148293e-06
"TRAV8-3",0,0,3.64491792738303e-07,0,0,0,0,0,0,0,0,0,0,1.60542899853309e-06,0
"TRAV13-1",0,0,9.71938200281473e-07,0,0,0,0,0,0,0,0,0,0,2.27594594126845e-05,4.26366984452415e-05
"TRAV12-2",0,0,0,0,0,0,0,0,0,0,0,0,0,2.75411482310195e-05,5.07297509389377e-05
"TRAV8-4",0,0,0,0,0,0,0,0,0,0,0,0,0,1.0875461736654e-05,1.01105733235011e-05
"TRAV8-5",0,0,0,0,0,0,0,0,0,0,0,0,0,7.84420775854901e-07,8.78753154723826e-07
"TRAV13-2",0,0,0,0,0,0,0,0,0,0,0,0,0,1.68454653546963e-05,6.2863758450775e-06
"TRAV14DV4",0,0,0,0,0,0,0,0,0,0,0,0,0,1.56967259023633e-05,2.78758243630843e-05
"TRAV9-2",0,0,0,0,0,0,0,0,0,0,0,0,0,2.78456387632759e-05,3.5537781399999e-06
"TRAV15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRAV12-3",0,0,0,0,0,0,0,0,0,0,0,0,0,8.83405794693059e-06,6.27948033668658e-06
"TRAV8-6",0,0,0,0,0,0,0,0,0,0,0,3.44868494745584e-07,0,4.05943542974657e-06,3.03692905733722e-06
"TRAV16",0,0,0,0,0,0,0,0,0,0,0,0,0,1.22453734649171e-05,6.36196940947124e-06
"TRAV17",0,0,0,1.71637282363926e-07,0,0,0,0,0,0,0,0,5.16251002660167e-07,3.50555246849412e-05,3.28393692036398e-05
"TRAV18",0,0,3.03009000579353e-07,0,4.32306993300538e-07,0,0,0,0,0,0,0,0,1.65316583892167e-06,0
"TRAV19",0,0,0,0,4.32306993300538e-07,0,0,0,0,5.9206631142688e-05,0,0,0,1.33097041135229e-05,2.3159834584055e-05
"TRAV20",0,0,0,0,0,0,0,0,0,0,0,0,0,1.33527696536974e-05,1.76623970151798e-05
"TRAV21",0,0,0,0,0,0,0,0,0,3.11332503113325e-05,0,0,1.19783661125315e-07,1.06601896414773e-05,8.08244089715094e-06
"TRAV22",0,0,0,0,0,0,5.372011818426e-07,0,0,0,0,0,0,1.12122461414487e-05,3.90960982093987e-06
"TRAV23DV6",0,0,0,0,0,0,0,0,0,0,0,0,0,9.15796733273847e-06,2.84011238941116e-05
"TRDV1",0,0,0,0,0,0,0,0,0,0,0,0,0,2.11868142072081e-06,3.26635135488254e-06
"TRAV24",0,0,0,0,0,0,0,0,0,0,0,0,0,3.41779760466753e-06,1.3445547514308e-05
"TRAV25",0,0,0,0,0,0,0,0,0,0,0,0,0,1.72933956953377e-06,1.4388157970464e-06
"TRAV26-1",0,0,0,0,0,0,0,2.70602306614062e-07,0,0,0,0,0,1.33953309851539e-05,2.25654171443013e-06
"TRAV27",0,0,0,0,0,0,0,0,0,0,0,0,0,7.63342179252146e-06,1.22235961809925e-05
"TRAV29DV5",0,0,0,0,0,0,0,0,0,5.9206631142688e-05,0,0,0,3.30280552264833e-05,4.42483975330714e-05
"TRAV30",0,0,0,0,0,0,0,0,0,0,0,0,0,1.00917208232393e-05,0
"TRAV26-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01741432041381e-06
"TRAV34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRAV35",0,0,0,0,0,0,0,0,0,0,0,0,0,4.07101676305749e-06,4.29284040077958e-06
"TRAV36DV7",0,0,0,0,0,0,0,0,0,0,0,0,0,6.29628809092519e-06,1.95342440025363e-05
"TRAV37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRAV38-1",0,0,0,0,0,0,0,0,0,0,0,0,0,7.33258083811766e-06,3.67582191377992e-06
"TRAV38-2DV8",0,0,1.12386700157903e-06,0,0,0,0,0,0,0,0,0,5.92581823104239e-07,3.05258180591714e-05,8.57125714628565e-06
"TRAV39",0,0,0,0,0,9.31667421269464e-05,0,0,0,0,0,0,2.85722122663936e-07,5.09061074098164e-06,0
"TRAV40",0,0,0,0,0,5.11914817374389e-06,0,0,0,0,0,0,0,0,0
"TRAV41",0,0,0,0,0,0,0,0,0,0,0,0,0,6.48930001260547e-06,1.70922640412949e-06
"TRDV2",0,0,0,0,0,0,0,0,0,0,0,0,0,3.03635734282296e-06,7.94215569166645e-06
"TRDC",1.89104552124779e-06,0,0,5.36672832651943e-07,3.67686260667498e-07,1.94420141926704e-05,4.38215935284271e-07,0,0.000467930144059743,0.000278361894540026,0,0,9.49195993026067e-08,2.1284751136992e-05,0.000320100314886589
"TRDV3",0,0,0,0,0,0,0,0,1.33333333333333e-05,0,0,0,0,0,0
"TRAC",5.18154497804991e-05,1.84643211551544e-05,7.64705506861645e-07,1.52727207231256e-06,0,0.0005470885945372,8.98011467533286e-07,6.78467000199452e-07,4.56721349251922e-05,4.42875500359579e-05,0,3.10110801529475e-06,1.51743986989192e-06,0.000515184902087425,0.000609578726492915
"AE000662.93",0,1.48006062328313e-06,0,0,0,0,0,0,0,0,0,4.64574779350209e-07,0,1.23826253676881e-06,0
"AE000662.92",0,0,0,0,0,0,0,0,1.01522842639594e-05,1.000100010001e-05,0,0,0,0,0
"DAD1",0.000124373715457853,0.000240638077114234,0.000220164259716431,0.000215468693701631,0.000222354952571847,0.000411323277707432,0.000324609178060091,0.000183927913913099,0.000184565596569323,0.000199980394883947,0.000249810601671129,0.000200953242810025,0.000225712973990507,0.0002424786145398,0.000216021987369053
"ABHD4",4.78469798879032e-06,6.45919509249255e-06,4.43434137247902e-06,1.96543534423669e-06,4.63760376828771e-06,0,6.37105603432788e-06,1.31337131708423e-06,0,0,2.29923848882277e-05,0,1.18475035077796e-05,5.95756663550975e-06,0
"OXA1L",6.37721951773893e-05,9.45756322142005e-05,5.687237580785e-05,5.57215714724338e-05,4.15787786038439e-05,6.28219474792395e-05,8.33211166308524e-05,9.37116691673575e-05,8.75856345264345e-05,8.65124616998741e-05,7.25293240021008e-05,3.60011185940708e-05,9.62265930307775e-05,8.66358179419531e-05,4.70667145347287e-05
"SLC7A7",1.81144164662069e-05,5.18889826463981e-06,0,6.29246105287025e-07,0,3.17519285327593e-06,6.28191532509951e-06,8.7715799123309e-05,0,0,1.40752292854851e-06,3.5048462326316e-05,2.63384995705864e-06,0,0
"MRPL52",0.000170099441256462,8.47008244193396e-05,6.92730886805397e-05,7.29607854862187e-05,6.92397138860189e-05,0.000170540881688396,8.59797397791115e-05,7.21386852002663e-05,4.00815224532253e-05,4.83818398524606e-05,7.67299405832803e-05,5.67485272054071e-05,6.71083949330381e-05,7.49237199862335e-05,6.06148678576691e-05
"MMP14",0,0.000150942283010388,5.76440308164989e-07,3.71942619369009e-06,4.25512644440898e-06,0,3.5371435647663e-05,2.72696418096071e-05,0,0,9.88356684127586e-06,4.64574779350209e-07,4.4428644015701e-05,3.03207356247883e-06,3.55295321471207e-06
"LRP10",8.85966627936886e-05,0.000114795858638325,0.000132991473805785,5.21948633820057e-05,9.81437991375537e-05,0.000106739051954882,0.000126452288665381,5.72258413759365e-05,4.18875361595181e-05,0.000121287462079808,0.000149648840837079,4.10000733208212e-05,0.00013140882273742,8.1177974370357e-05,7.28000319164481e-05
"REM2",5.76886859810802e-06,0,1.77048704024858e-05,5.4079773836158e-06,6.45908364171795e-06,0,1.8834019324694e-06,1.01148222656989e-06,0,0,1.01051793540959e-06,0,0,8.7277856036922e-07,3.74324344558073e-06
"RBM23",8.25652545212443e-05,3.32458590252765e-05,2.10609386486397e-05,2.54164176834518e-05,2.74522011735549e-05,1.87200446354919e-05,3.33089622071093e-05,2.45692892857895e-05,4.80255255518343e-05,4.74330677252737e-05,2.19799385501317e-05,1.02915595516017e-05,2.29362697932801e-05,3.80781226414784e-05,3.64261760461247e-05
"PRMT5-AS1",0,0,0,0,0,0,5.42047726218198e-07,2.11548800899953e-06,0,0,0,1.9163314137527e-06,3.52005593622819e-07,1.41641855734937e-06,0
"PRMT5",7.2302588475816e-06,1.86284164614503e-05,1.27551719754115e-05,1.88718087730241e-05,1.99855910102376e-05,4.04422767384113e-06,1.47266869375063e-05,9.76816571615926e-06,1.7941443456354e-05,2.68626215537491e-05,4.26558267956648e-05,6.29365508327772e-06,2.32841986761893e-05,1.45199781270873e-05,4.43751627706137e-06
"RP11-298I3.1",0,0,0,0,0,0,0,0,0,0,1.36746526638223e-06,0,0,0,0
"HAUS4",2.36730694902959e-05,1.46155345056376e-05,2.64185100312027e-05,2.36686965105574e-06,2.37635937890402e-05,5.11411936363519e-05,2.53820784384783e-05,2.57669609361527e-05,5.61955605507165e-06,2.97414999906014e-05,3.45669370798747e-05,4.91440422257411e-06,2.21641608544869e-05,1.02572455084551e-05,1.45718859400253e-05
"AJUBA",0,1.04511326963458e-05,2.27323876172022e-06,2.81958279197344e-07,1.69176945759757e-06,0,5.03832960122338e-06,4.12637559158346e-06,0,8.48824378236143e-06,2.59648818187624e-05,4.64574779350209e-07,2.27753134609094e-05,0,1.51440807845845e-06
"RP11-298I3.4",0,0,1.06320896260013e-06,0,0,0,1.27208681046459e-06,0,0,0,2.60873194757492e-06,0,1.80250810439057e-06,4.9574649507228e-06,0
"C14orf93",0,5.95395019018197e-07,3.52747536036688e-06,5.23099582281782e-06,4.7366748303579e-06,6.48067139755679e-06,4.55972916759925e-06,1.94462329130364e-06,0,0,3.49329677510735e-06,4.62667369921069e-07,7.50793841987581e-06,4.68964404663757e-07,5.89944152913548e-06
"PSMB5",3.59789707137325e-05,0.000221088475477957,9.28012261900404e-05,0.000171546744173322,0.00014484850408465,2.89146910436868e-05,0.000172904383936334,7.18943770828043e-05,6.12266275279359e-05,3.19238872044319e-05,0.000109686318969849,4.40596185261027e-05,0.00013793820849972,6.87017114639667e-05,5.59629153431433e-05
"CDH24",0,2.00916500709637e-07,4.62128968893031e-06,9.70472783284887e-08,5.96111987594365e-06,7.76620613064312e-06,3.86362006530035e-06,0,0,0,3.57594975029578e-06,0,1.96617452849124e-07,1.3236815819611e-06,0
"ACIN1",4.66261988102238e-05,6.11622720505587e-05,2.89068923549937e-05,3.49841596983271e-05,2.47308171050806e-05,2.96865912675774e-05,3.22281041538254e-05,3.04302962370512e-05,1.29508439378661e-05,1.0307153164296e-05,2.73760269859577e-05,6.36232353601482e-06,3.53800610376843e-05,3.23141492303766e-05,1.92877233712516e-05
"C14orf119",5.04904828395175e-05,5.14930624512104e-05,3.46431763721304e-05,3.98434790909466e-05,3.4304184737322e-05,0.000195743670391736,7.29099814253675e-05,5.85949446817661e-05,1.10783768954683e-05,8.00217810915805e-05,4.38166266379592e-05,2.04263861413072e-05,5.62482470729737e-05,5.17151170920475e-05,7.3457205586772e-05
"CEBPE",0,0,2.69410305206171e-06,0,8.51510963629412e-07,0,0,3.20192908276324e-06,0,0,0,0,0,0,1.66082057823129e-06
"SLC7A8",3.9437152953054e-06,9.16371383532378e-06,9.40288387264538e-05,9.12249306295474e-06,5.18804846949813e-05,5.67356572258533e-06,8.57343230503586e-07,9.0248534891355e-06,0,0,3.72138909003423e-05,1.26668142771166e-06,3.35641631990023e-06,1.03576723940187e-05,2.35442584971229e-06
"HOMEZ",0,2.11009206453634e-06,3.93824458051265e-06,7.29476875704146e-06,6.51995452032454e-06,3.88310306532156e-06,6.49504010744023e-06,6.91923324487852e-06,0,0,3.37481659034583e-06,2.35524571847282e-06,4.64867978928107e-06,1.85705386281483e-06,6.77034617781675e-06
"PPP1R3E",1.40196149688312e-05,4.02482317444132e-06,2.52162711828933e-06,4.25429754701644e-06,3.70559662613643e-06,0,5.75405547034167e-06,8.2612709063663e-06,1.65425971877585e-05,0,7.8177172002285e-06,7.15831775799116e-06,1.00174306036201e-05,8.05215825557622e-06,9.94545312821221e-06
"BCL2L2",3.13833793622897e-06,7.733566731452e-06,4.46500370785423e-06,7.35137390853345e-06,5.63249369481788e-06,0,9.48208860269292e-06,1.44001807552229e-06,1.06269925611052e-05,0,6.59190030993979e-06,0,9.66287878878007e-06,8.9710557856133e-07,0
"PABPN1",4.38501163545755e-05,4.59330864255843e-05,8.98266725156773e-05,3.24954901766097e-05,9.18374741134993e-05,3.25850702957142e-05,5.53408211300678e-05,5.55006158900151e-05,3.32938347835743e-05,5.30819458422345e-05,9.47989129644615e-05,2.49267941063339e-05,4.32541443216911e-05,3.57737656370672e-05,3.0827110758546e-05
"SLC22A17",3.89383839013146e-06,2.93251484783439e-05,4.47775678092188e-06,5.36217294168544e-06,9.54939935676699e-06,3.80878044521031e-05,5.61384832544485e-06,2.93505087952685e-06,0,1.0307153164296e-05,2.82288328239435e-05,1.52226866160211e-05,2.11524585780221e-05,5.18664010575747e-06,4.63986831862291e-06
"EFS",2.4381680580479e-06,1.78567726027593e-05,7.91830501504315e-07,2.30273823208654e-07,0,0,2.35501027698117e-07,1.12121701379545e-07,0,0,2.37828909327555e-05,4.64574779350209e-07,8.55577091186905e-06,2.93600474570741e-06,1.72657895645568e-06
"CMTM5",0,1.75448985818981e-06,0,0,0,0,0,0,0,0,1.36746526638223e-06,0,4.45766671298765e-06,0,0
"MYH6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NGDN",8.89017119001953e-05,3.55637168511173e-05,3.44879927821738e-05,3.64331789707252e-05,4.49389713440146e-05,3.18322993014918e-05,4.85396217314455e-05,2.4327186610708e-05,2.87664099345605e-05,7.13688566542066e-05,4.03864452734244e-05,8.80260163884142e-06,4.28610063225279e-05,4.23892480050455e-05,6.245220875318e-05
"ZFHX2",0,1.73592702309157e-06,6.07046014731241e-06,8.70539567462014e-07,4.21692442988241e-06,0,1.07505684266629e-06,1.49696134474639e-06,0,0,5.75046165828445e-06,0,8.02909524936716e-07,0,1.25914136631948e-06
"THTPA",8.37666034731e-06,1.513358999349e-05,3.33702134202567e-05,1.65861324517486e-05,1.86455596798651e-05,5.11914817374389e-06,1.7829157364188e-05,1.41627660732797e-05,0,0,2.65456025033683e-05,3.01641025047164e-06,1.67737279330418e-05,1.01760781348881e-05,6.12606282912498e-06
"AP1G2",1.95743130547359e-05,3.24892397480241e-06,2.19001208113313e-05,1.76715660226544e-05,2.8505625022225e-05,0.000144829405082792,1.7940503862939e-05,1.05736662122177e-05,4.30729689512372e-05,3.22646880580426e-05,2.40343694324162e-05,9.09926801838299e-06,5.83062742101822e-06,1.1718563182716e-05,2.95166699163372e-05
"RP11-66N24.3",3.18536262168085e-06,1.95368792298764e-06,6.70239375415358e-07,1.07125710951085e-06,0,0,3.01990337455915e-06,3.14779207592147e-06,7.18390804597701e-06,0,1.64945377860542e-06,0,1.72398056858224e-06,1.76019046298411e-06,0
"JPH4",0,0,0,0,0,2.05955830712545e-06,1.41799744523677e-06,6.5964029286382e-07,0,0,0,0,1.65191121096293e-06,5.75055032766636e-07,8.78753154723826e-07
"DHRS2",0.000111888627278616,0.000118023303695134,0,0.00187114939053832,0.000678526524694782,0.000959745714240767,9.53667103438888e-05,0.000113789378792749,9.6948803014178e-05,6.55300990255703e-05,9.72178815226488e-05,0.000126198813608348,7.43505031444481e-05,0.000579486229324245,0.000112208817321123
"DHRS4-AS1",1.59723996933299e-06,2.01228527091997e-05,1.58085908391779e-05,2.12915268608272e-05,2.18253479207821e-05,0,1.17508735218654e-05,1.27925035918945e-05,0,2.50976184574979e-05,2.57952723084863e-05,3.70719937711558e-06,1.87468985369606e-05,1.90000885134404e-05,1.06216884982415e-05
"DHRS4",8.85605067130334e-06,2.10774178901677e-05,4.85413593066349e-05,7.73080446227178e-06,3.05420679368907e-05,9.71779339642646e-06,3.82284239477625e-05,5.53550334152848e-05,2.77250822403717e-05,4.17716609135381e-05,2.44289399743318e-05,8.93886247550342e-06,4.60939196154659e-05,2.26962462658028e-05,1.75815106652047e-05
"DHRS4L2",7.11893751281409e-07,3.76437571192232e-05,1.60075026519584e-05,8.29706758906361e-05,3.05433838525735e-05,2.75537570235422e-05,3.22917596066237e-05,4.1183777947878e-05,2.58982429983558e-05,7.20720720720721e-05,4.27760649836553e-05,1.48553991573681e-05,4.4391536775916e-05,3.10784673291717e-05,1.59867253034914e-05
"LRRC16B",0,0,0,0,2.32947107029878e-06,0,0,0,0,0,0,0,6.52497208873537e-07,0,0
"NRL",0,0,1.7219018383972e-06,1.00284524771283e-06,6.81684168907703e-07,0,2.24642650247244e-06,5.06716562139752e-06,0,0,3.9403391242737e-06,8.72157420925847e-07,5.1532082019995e-07,3.14482672579918e-06,0
"PCK2",3.75156741338315e-05,9.29072842114274e-06,1.88569588512457e-05,1.75656284246163e-05,3.64008881796717e-05,1.58759642663796e-06,5.98083207394357e-06,1.60786353287809e-05,0,0,1.61016600347644e-05,1.19830384539442e-05,1.10554292799481e-05,9.94641140840123e-06,8.15226042926764e-06
"DCAF11",1.89974623948797e-05,1.57087847211526e-05,2.87325353137385e-05,2.34548533520613e-05,2.80626956787733e-05,4.81026356104937e-05,1.61890467327407e-05,1.67085696347969e-05,6.38216090374919e-05,7.69844006262722e-05,2.77432698865833e-05,6.12683798022928e-06,1.63998815699803e-05,2.75349480695831e-05,4.24209937834038e-05
"FITM1",0,0,0,1.84823752070026e-07,0,0,1.81526423328659e-06,2.37438321165028e-07,0,0,0,0,0,0,0
"PSME1",0.000253850690602339,0.000346475400531327,0.000211463689018953,0.000393268723492234,0.000275931484999204,0.000518077979972537,0.000398482028636549,0.00035352259765881,0.000551261161617477,0.000604101059162372,0.000249173744621421,0.00020649587573334,0.000497704893269072,0.000478279729645571,0.000556967066355816
"EMC9",2.45898414447024e-06,1.25238790774789e-05,1.43401358480556e-05,2.15582650105598e-05,2.3814558938872e-05,8.95384046412631e-05,9.75029062205175e-06,8.96408014743305e-06,0,3.0998375428094e-05,1.03792422534775e-05,8.04273013744339e-06,1.40609488223803e-05,1.66860333613388e-05,2.14517080316391e-05
"RP11-468E2.5",0,5.61250376037752e-07,0,4.63476275072892e-07,3.46701087150599e-07,0,1.88811199374053e-07,9.90427390839506e-07,0,0,0,0,1.34920978931923e-06,0,3.08276558780055e-06
"PSME2",0.00019919438266928,0.000243652339201525,0.000116741758705768,0.000317720877804731,0.000255146079893091,0.000453541958170356,0.000272605019970197,0.000462531802648101,0.000327921009884922,0.000412808117857807,0.000171871387705732,0.000188380723418121,0.000207056716679547,0.000321679138201619,0.000315416865694948
"RNF31",0,2.57992101157648e-06,3.21426467223307e-06,2.70619003082892e-07,6.82695858022125e-06,0,1.3626592928279e-06,8.68985746239975e-06,0,0,6.65181980486221e-07,0,2.87176141260351e-06,1.25814711461915e-06,0
"RP11-468E2.4",3.65478104001661e-05,6.37598589939267e-06,0,6.44253218130556e-06,1.11282351877433e-06,5.67356572258533e-06,1.65515444361542e-05,2.70956516764623e-06,1.94142089794264e-05,0,8.943345416846e-06,3.84769292332318e-06,8.1666416163846e-06,4.31440157481104e-06,4.08867656096534e-06
"IRF9",4.66877566025965e-05,2.11685828750622e-05,3.67271699912037e-06,1.55269195454909e-05,1.9808991212427e-05,8.84595881282004e-05,3.6678155258754e-05,1.16666740065656e-05,6.72460363822026e-05,5.39545699843952e-05,2.32003247020475e-05,1.73386270576321e-05,1.79850346734854e-05,2.1206825634142e-05,5.74718047607536e-05
"REC8",5.87773354894142e-06,0,1.51944312870209e-06,6.93178897308521e-07,1.3783073720844e-06,4.76278927991389e-06,3.58226737693783e-06,6.34435029083098e-06,1.03626943005181e-05,0,1.38910040088401e-06,1.02928310431784e-06,1.73309592265088e-06,5.24719328700017e-06,2.57062014228129e-05
"IPO4",0,5.31293614423082e-07,9.81461314398871e-07,1.15912908233766e-05,1.27966912875007e-06,0,8.84537475463063e-07,2.89200980423877e-06,7.38007380073801e-06,0,3.7672522491743e-06,0,1.24078991709399e-06,0,1.37151634847487e-06
"TM9SF1",1.91776707166919e-05,1.57904391868787e-05,2.64547634257453e-05,8.4349388068636e-06,4.20561438703759e-05,0,2.10949772956374e-05,7.08601221848872e-06,1.71802496966901e-05,0,3.06258065153429e-05,1.51443847521506e-05,1.43720388430103e-05,5.03068952945786e-06,8.02979455401725e-06
"RP11-468E2.10",0,0,0,2.53607310382886e-07,0,0,7.13919937950847e-07,0,0,0,0,0,1.99526244884147e-07,0,0
"CHMP4A",5.92057757098867e-05,5.61132709211202e-05,7.35024940907919e-06,7.86901686609194e-05,1.87465690767927e-05,5.12838309871623e-05,5.56636825123692e-05,5.38939470743885e-05,9.79785391787014e-05,8.67820784024688e-05,6.39433901995889e-05,2.54838584502337e-05,4.380228423905e-05,5.95822523080442e-05,9.49558415531285e-05
"MDP1",0,9.85598769148656e-06,1.60689008626821e-05,1.38862731695322e-05,1.16409545986209e-05,7.17870648086934e-06,8.04488467055943e-06,9.34434723547044e-06,0,2.83568942965139e-05,2.25053021954762e-05,1.28877676915385e-05,1.26106810872811e-05,8.79205475460408e-06,7.68966771956437e-06
"NEDD8-MDP1",0,3.2131363295187e-07,0,0,0,0,0,1.98339501691836e-07,0,0,0,0,0,0,0
"NEDD8",0.00017758548792863,0.000200520158580898,0.000150412124282478,0.000260617723586432,0.000225849700169235,9.01653984035032e-05,0.000221446268679854,0.000185133854064543,0.00019888167151706,0.000161067840193439,0.000160137579015843,7.4704989884656e-05,0.000175865586963369,0.000191139959083847,0.000168593121819602
"GMPR2",2.20982595390236e-05,3.51958352162734e-05,4.12783082054529e-05,3.96653972053445e-05,3.95751339102567e-05,9.99379931763039e-06,5.11318155346207e-05,2.86453294241046e-05,3.06097750586028e-05,2.8268908789759e-05,4.41734930430488e-05,1.40183591636403e-05,4.18048631118644e-05,3.30067274738408e-05,4.11069426050847e-05
"TINF2",4.12946582590619e-05,2.8024315457928e-05,4.30117389230738e-05,3.52512904712366e-05,4.82502442037224e-05,6.42595157977506e-05,4.1235839915092e-05,2.72676611199867e-05,5.8383096551799e-05,5.37716067104983e-05,4.08185835093945e-05,1.50541127373567e-05,4.49590034277191e-05,4.29249108719486e-05,3.03977756321323e-05
"TGM1",0,0,3.82591475708885e-07,1.42925093530181e-07,0,0,2.15245123298864e-07,2.55975612495046e-06,0,0,1.84816054403183e-06,0,0,1.78092100557792e-06,2.0647676310508e-06
"RABGGTA",3.65030969521783e-05,1.96205571289763e-05,1.45169988976362e-05,1.85369128343532e-05,2.20574399162756e-05,2.22605091528436e-05,2.0410988116698e-05,2.2265004346046e-05,1.77205478277309e-05,2.94985250737463e-05,3.27770299888751e-05,6.79542239245855e-06,1.49655345091461e-05,1.09983393096358e-05,3.13525583325191e-05
"DHRS1",1.60659916586343e-05,1.44534526346144e-05,3.14692643022433e-05,2.89925033868918e-05,3.26188985616071e-05,9.11981704031009e-05,2.74064305282694e-05,1.90885111798143e-05,2.80002509731128e-05,2.10195721031634e-05,6.36722369124736e-05,6.88176707309174e-06,2.38726577811139e-05,2.79794592562329e-05,1.7516266723164e-05
"NOP9",3.5473068846132e-06,8.0877095929941e-07,9.45741730981255e-06,7.32286723984244e-06,7.287202997516e-06,0,4.35763727373094e-06,2.61551389221768e-06,2.29468091032385e-05,0,5.37412102813616e-06,4.17616551918298e-06,3.76889552842246e-06,7.41598099757726e-06,1.93112824236432e-06
"CIDEB",0,5.78862001676463e-06,7.98156239456124e-06,4.73681629095265e-06,7.79446336971947e-06,2.10422079489103e-05,8.64553251282703e-06,1.06212484160005e-05,2.55347729012796e-05,2.87486566429421e-05,7.95890167220379e-06,1.34470881487849e-06,3.55607450455967e-06,6.70442283963409e-06,4.63096894759243e-06
"LTB4R2",0,3.23980103696464e-06,2.71911750846388e-06,0,4.35032886171101e-06,0,4.68700671865064e-06,1.56748079791198e-06,6.78656260604004e-06,1.0067451927917e-05,0,6.24413831515665e-07,1.87411291333611e-06,5.29021939467828e-06,0
"LTB4R",0,8.07172860911201e-07,0,2.33491029589575e-06,0,2.05955830712545e-06,3.46977429320598e-06,7.30553769195319e-06,8.50701829008932e-06,0,1.78421045119114e-06,6.87367370727451e-06,3.35331153065921e-06,5.79686987665714e-06,8.85439318286981e-06
"ADCY4",0,8.84808083418248e-06,6.84419080453805e-06,3.80845724954983e-07,1.81530373662121e-06,0,0.000146174934605222,9.03244299144177e-06,0,0,0,1.34743287089437e-06,1.28773671134603e-05,9.3655702983682e-07,1.15352494151629e-06
"RIPK3",5.19861561133073e-06,2.90519275389915e-06,2.29993797677285e-06,0,4.85859071717658e-06,0,1.3407269595473e-05,9.20133054591537e-06,5.57568999163647e-06,2.94985250737463e-05,0,2.68218257266656e-06,9.74036065457034e-07,5.30358192011057e-06,6.06518010836341e-06
"NFATC4",0,3.32269517128639e-05,6.30663669008498e-06,4.76893907520578e-06,5.46008332410781e-06,0,2.84386094490381e-06,1.93990212899239e-06,0,0,1.11244712552375e-06,2.33143601070782e-07,3.87641992604669e-05,8.0993039458189e-07,0
