gene,CID4471,CID4535,CID4067,CID4463,CID3941,CID3948,CID4461,pooled_reference_log2ratio,pooled_reference_mean_cp10k,reference_direction_agrees,both_reference_abs_log2ratio_ge_0_5
RP11-756H6.1,0.0,0.5167551826112484,0.0,0.0,0.0,-0.11266528274798138,0.0,0.21939921269600862,0.008212432637521291,False,False
INHBC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
INHBE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
GLI1,0.0,-0.2034307660949709,0.0,0.0,0.0,0.0,0.0,-0.07805684071640148,0.002779765309974409,False,False
ARHGAP9,0.3534852998605931,2.231136443093697,0.5599364758428808,0.3847429697640302,-0.10089290585581066,0.24028190097462304,2.2995281244248926,0.7937674435430074,1.076825097219065,True,False
MARS,-0.3266067198173909,0.3947016294542855,0.2151772463451215,-0.9511800928247446,-0.7158179585205862,-0.6538785978835019,0.0,-0.14100001232321777,0.15721351615649015,False,False
DDIT3,0.25446356655764096,0.07020891325173832,0.36451900082153477,-1.5815571539858024,0.2856381316907735,0.4666639673821807,-4.452841248362604,0.1888664780556186,0.47211669799885425,True,False
MBD6,0.3899884733046267,-0.8138367196710615,0.3627108096136719,-1.078519526072365,0.9720552057465485,0.40381066991218206,0.0,0.03431889587496515,0.11194964255979234,False,False
DCTN2,0.15320119535498256,-0.21396764771831547,-0.3331619324294414,0.09079187650492972,1.1711555289806763,-0.3592694271449357,0.0,0.013599574278459032,0.5104291125259781,False,False
KIF5A,-0.12689200696226316,0.0,0.0,0.0,0.0,0.0,0.0,-0.08159261151233334,0.00290927710282549,False,False
PIP4K2C,-0.17466882691343538,-0.4795451004417001,0.21222429859738762,-0.20965869322378397,0.868527500701637,-0.01751554335906375,0.0,-0.279868332708928,0.17076106430150437,True,False
DTX3,-0.3052003639683694,-0.3289003610208031,1.1515713462856518,-1.1834864287466185,2.147929039068231,-0.8137730481117139,0.0,-0.32012815054572347,0.09800151341169103,True,False
ARHGEF25,-0.1773051560569318,0.0,0.0,0.0,0.0,0.0,0.0,-0.11471424306585515,0.004138028007700244,False,False
SLC26A10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
B4GALNT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
OS9,-0.028313858923586063,-0.5181665054759649,-0.2514312290221868,-1.188108536295214,0.21697988310343777,0.135702417714363,2.92202701304338,-0.18660137088281317,0.6536877434503379,True,False
RP11-571M6.7,-0.10338884584405464,0.0,0.0,-0.6065135327787334,0.0,0.0,0.0,-0.06628709892318842,0.0023509309921822138,False,False
AGAP2,0.6762310674137296,0.0018426652664408209,-0.9637790807774844,0.0,0.7816799967167254,0.10960673144605677,0.0,0.5035150627935543,0.10708438496461478,True,False
AGAP2-AS1,0.3783817983675982,0.0,0.0,0.0,0.0,-0.10595017852151385,0.0,0.2644365685200994,0.034798083928861495,False,False
TSPAN31,0.5323570779660671,-0.6795455389128565,0.18666809419125416,-1.2324782132364593,0.6396371666603907,0.40916179129504665,-3.0422914896674205,0.13422648082069025,0.22617026515847,False,True
CDK4,0.03007831820298371,0.6308660572296634,0.34895109537849056,-1.0069850899448105,0.9418310272999209,-0.7752642849098804,2.3304978444587467,0.288423110954114,0.26623019192504205,True,False
MARCH9,0.3244646600207776,0.0,0.31722900097107226,0.0,-0.6656970738309108,0.1431566014037984,0.0,0.23132436227587927,0.04741403981382138,False,False
CYP27B1,0.0,0.0,0.0,0.0,-0.35901835718974107,0.0,0.0,0.0,0.0,False,False
METTL1,-0.1378838715376213,0.3941465068452989,0.0,0.28219322130524416,0.0,0.0,0.0,0.07445853405408101,0.009163458172711894,False,False
METTL21B,0.2227980188951483,0.0,0.28703598990859397,0.0,0.0,0.0,0.0,0.14468705825235928,0.011755986207830494,False,False
RP11-571M6.15,0.0,0.0,0.11883169804961453,0.0,0.0,0.0,0.0,0.0,0.0,False,False
TSFM,-0.6347144391319023,0.5406075544945155,-0.48048267733045696,1.7254271831087542,-0.8073141818507052,0.05712762841130337,-3.1885406796096594,-0.03427461723181644,0.060156306545181504,False,True
AVIL,-0.09959396508174778,0.4092552036973726,0.0,0.0,0.0,-0.14049666458652077,0.0,0.10619583635924487,0.008515326341831967,False,False
CTDSP2,0.1275420341505087,0.20026871059803975,-0.8207505936412173,0.0,-0.2102236936069499,1.0900749837740533,0.0,0.16801146348208812,0.2740845513824113,True,False
RP11-620J15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
RP11-620J15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
RP11-620J15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
RP11-620J15.3,1.1903277181897867,0.20432726170063717,0.2770180919625489,0.11882195322312482,1.401794518462175,-0.17267627754360934,0.0,0.8461115121820902,0.0643234002559005,True,False
XRCC6BP1,-0.3897244712538992,-0.06389630844616223,-1.1103943462255992,-0.9523457660652463,0.8947559172517637,-0.2715855498992959,0.0,-0.31857261915545465,0.0806092725254771,True,False
RP11-58A17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
LRIG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
RP11-150C16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
SLC16A7,0.28039958942933835,0.7804216290525741,0.924820482176069,-0.12050204738053875,0.4124680938939411,-0.15739562251552855,0.0,0.40240922808954704,0.5383109493444007,True,False
FAM19A2,-0.6886203289542204,0.3434776651387089,-1.0659662183749676,-0.7362353686250983,0.5124440386256244,-0.11756509555323344,0.0,-0.3313444718517936,0.0244829154569464,False,False
USP15,-0.22970075695391926,0.5110160947979662,0.31649036506379924,-0.8991856439086773,-0.3529697797820907,-0.5957623642397193,-0.3368768902168559,-0.07992729817350736,1.158539841287619,False,False
MON2,0.09350940543340455,0.7589786897832514,-0.1160254622345305,-0.5422407229407636,0.107596205234906,-0.018892835683720053,0.0,0.16003446469086277,0.4010528992601857,True,False
LINC01465,-0.15973973947762332,-0.17451290041661233,-0.32505063212831015,-0.8760294364808259,0.0,0.004610640850882702,0.0,-0.16518096313985925,0.006065335964793289,True,False
RP11-631N16.2,0.0,0.06513796194382902,0.0,0.0,0.0,0.0,0.0,0.03651627844482925,0.014601801205448062,False,False
RP11-631N16.4,-0.37634088527520987,-0.24464637924246244,0.0,0.0,0.6150218956268833,-0.08338200988160714,0.0,-0.3293771185207234,0.012823538898609672,True,False
PPM1H,-0.24162499388781275,0.0,0.0,0.0,0.0,0.0,0.0,-0.15754515626147236,0.0057693807277923535,False,False
AVPR1A,-0.12026373159453259,0.0,0.0,0.0,0.0,0.0,0.0,-0.0772674052832371,0.0027508923894911507,False,False
DPY19L2,-0.22064294652245536,0.0,0.42520181113679784,0.0,0.703883295331214,0.49671285205558247,0.0,-0.14350305206183284,0.005229196820994541,False,False
TMEM5,0.07615468084320574,-0.7537781445472294,-0.02031691675266931,0.0,0.1886863304798918,-0.3579993971212187,0.0,-0.3032883408087727,0.15642386675761585,False,False
SRGAP1,0.07103708642920556,-1.310070789645459,-0.30599229266520633,0.0,0.0,0.0,0.0,-0.5377793887751039,0.08213185035652343,False,False
RP11-196H14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C12orf66,0.4568700274491005,-1.0020719518804835,0.49936691531871236,-1.8098060941481025,0.7407973716355178,0.13071928762835486,0.0,-0.2685722287737936,0.06690529377264917,False,False
C12orf56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
XPOT,0.2567404327224501,-0.18565524766899213,0.25426954558209675,0.0,0.7399428899387231,0.6784616380691537,-3.5378384675235486,0.07585976791486825,0.09094111434988231,False,False
RP11-114F3.4,0.1400448330610116,0.0,-0.5232306618897856,0.0,0.0,0.11328536103230047,0.0,0.0899035784087573,0.013050455766986786,False,False
TBK1,0.44755926546670155,-1.2332353576000448,0.49909953670324114,-0.23984558236300005,1.9365289294473989,0.5688300074187393,-3.9601967840815187,-0.06893953440083496,0.17155400252473751,False,False
RASSF3,0.05560830619529882,-0.9458945061836529,-0.3316718745048239,-0.7543405519215154,0.5832412249341605,0.030089740463695464,0.0,-0.3367454880671245,0.13585505440672702,False,False
GNS,0.02363579595324566,-2.3591407441018237,0.5624387607298792,-2.5764403367322477,-0.5996943574189648,0.3192596135841808,0.0,-0.9109325209409312,0.25526287661718017,False,False
RP11-629N8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
TBC1D30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
RP11-766N7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
WIF1,-0.286472763314361,0.0,0.0,0.0,0.0,0.0,0.0,-0.18778474737273168,0.006950671087293478,False,False
LEMD3,0.6254398182328724,0.2452932303427238,-0.6072143504359002,0.01881522387976528,-0.2829487578164901,-1.1278136125827325,0.0,0.5185813423595473,0.21357431354739856,True,False
MSRB3,0.5973079229616775,1.7516935150068689,0.0,0.0,0.0,0.22654320666529157,4.607031163912986,1.0478964310647032,0.09314178584463606,True,True
RP11-230G5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
RP11-221N13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
HMGA2,0.0,-0.20344702859361655,0.0,0.0,0.0,0.0,0.0,-0.08511618820944902,0.014187952938995569,False,False
RP11-366L20.2,0.23319350991475382,0.0,0.0,0.0,0.0,0.0,0.0,0.14865689286016942,0.005426848791712117,False,False
LLPH,-0.24228061664985298,0.3294661551276105,0.5810286009964793,-0.5358255690642394,-0.14660530964587037,-0.5287449086508077,-4.185412337187072,-0.021083994337026322,0.1387493523134085,False,False
LLPH-AS1,0.0,0.0,-0.3696591599425998,0.0,0.0,-0.0897387215746848,0.0,0.0,0.0,False,False
TMBIM4,0.6757034170010031,-0.36941521690660356,0.6499561846171691,1.0646365265977689,-0.23129788458603168,-0.5104206684328082,-0.48434792995389575,-0.0526963854941992,0.574153721052894,False,False
IRAK3,0.10055738771309863,-0.1923911386168286,0.0,0.0,0.0,-0.44697908661666375,0.0,0.006523774575232191,0.03416429969120755,False,False
HELB,0.060210731628927046,0.22513624904917015,0.500830939263493,1.5336348746402697,0.17339006019763228,0.4998259543690476,0.0,0.06694337143858271,0.5006014289269541,True,False
GRIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
CAND1,0.6244880953391504,-0.3072478275093436,0.6044770914354578,0.6474514158792233,-0.42423712572561706,-0.15159237505879733,-4.142492727418372,0.38547984785084327,0.5746529281313968,False,False
RP11-542B15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DYRK2,-0.3524284398448184,0.3995051016255719,0.6940824768780187,0.0,-0.8632897894675206,-0.37499294653689474,0.0,-0.11503882326322556,0.09086234980221758,False,False
RP11-335O4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
IFNG-AS1,0.18859176514001819,0.24669310765188993,0.0791124505663243,0.0,-0.5938893360086707,-0.02560849540882238,0.0,0.1872463422624646,0.11211206591999318,True,False
IFNG,2.4652519465537064,3.1463043007370604,2.8359671050569406,-0.8666721522212583,4.7215588860076325,2.6442453728675734,3.704975869415063,2.6818834496104524,0.9090104331293136,True,True
IL26,0.0,0.0,-0.3319445389603078,0.0,0.776981008234556,0.0,0.0,0.0,0.0,False,False
IL22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
MDM1,-0.519392948425684,-0.8133457412471453,0.8990455252562289,0.0,0.7778093806812684,0.5077046216540857,-3.3194895757258296,-0.6274371206689889,0.03931654286974448,True,True
RP11-81H14.2,0.18061330538491577,-0.1923911386168286,0.0,1.2125836920564945,1.0817912943265333,1.073358173210359,0.0,0.04815972080276914,0.014699954842996334,False,False
RAP1B,0.1603826676650062,0.7359740027915069,0.035982537631595785,0.28049717839402255,0.3320201826837422,0.026430751019629127,-0.07656339142616402,0.22900221797660517,1.3136022684132649,True,False
RP11-637A17.2,-0.3490896882529323,-0.30561108650164914,-0.2713410868273391,-0.8741413593121715,0.7123723390647644,-0.2692231298427071,0.0,-0.3332793099886198,0.012993693580597257,True,False
NUP107,-0.02853525853874969,-0.5883942876191373,-0.14195409742062398,1.774153734755784,0.3685034421121744,-0.31017215772614676,-3.104520265903504,-0.2941761674878251,0.28330933058385044,True,False
SLC35E3,0.45281977459625594,-1.3975366747140674,-0.7757448154707121,0.5305397833862454,-0.3864193044432488,-0.28655419762685125,0.0,-0.5564040308895486,0.1811005339994715,False,False
MDM2,0.35081397537921166,-1.6351702198685627,-0.1608087936155123,-0.7098865973809659,0.33626585569789735,-0.16623097280437776,-2.450243420087232,-0.4892382685357745,0.27937207255919555,False,False
RP11-611O2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
RP11-611O2.5,-0.02467154464796276,0.0,0.0,0.0,0.33472120138969785,-0.07869215006861499,0.0,-0.02103040617444957,0.015386976194359848,False,False
CPM,-0.9044620381594991,-2.0113846398300566,-0.9932191801646201,0.0,-0.8594597646588311,-1.7329216807647834,-2.4341638802336583,-1.399347974160826,0.13957907391016827,True,True
CPSF6,-0.5006364850472655,0.5500797040084107,0.9819493511708768,0.7023794182835649,0.7660729936966421,-0.3757597458543526,4.86088144621571,-0.046388715773730264,0.4618140121631027,False,True
RP11-1143G9.5,0.32952746080248796,0.0,0.0,1.053901417546305,-0.4672335423532945,-0.11961513218703129,0.0,0.21257381326461944,0.007937679689223964,False,False
LYZ,0.15150310275644902,-0.4513067618704484,0.0,0.0,0.4636348440251226,0.5779137845592135,-2.6633538531104413,-0.27794933046688286,0.30913887481217944,False,False
RP11-1143G9.4,0.0,0.0,0.0,0.0,0.7290436959314442,-0.15491439212350708,0.0,0.0,0.0,False,False
YEATS4,-0.19992444270904897,-0.27953516041569,-0.5005539787478168,1.5152270515122421,0.0437043102696918,-1.0843308038284403,-3.2802037191453786,-0.22887072061389022,0.17696645486714757,True,False
FRS2,0.2350399852183665,0.2727120597806489,-0.1683609656425317,-0.3245424870980212,0.9764609531235805,-0.5024405155059875,0.0,0.23702763824455286,0.048775736430816875,True,False
CCT2,0.4911617746018187,0.984038057507204,0.8708578703175601,0.31590915590576196,0.6260205370574794,-0.0700792143389945,-2.438731553289679,0.702604492379375,0.9444139283459269,True,False
BEST3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
RP11-588G21.2,0.0,0.4137718258356392,0.6099854130386388,0.0,0.0,0.0,0.0,0.17205451766703792,0.006333090142671854,False,False
RAB3IP,0.8095005958533686,0.6358237520406577,0.05907190091244432,0.7581507059207445,0.7096226646324776,0.9362190225787549,1.6905460052141885,0.7506817882652199,0.2432099922253216,True,True
MYRFL,0.0,-1.3064225404432286,0.0,0.0,0.0,0.0,0.0,-0.6237542193185593,0.027043984336124264,False,False
LINC01481,-0.11595777746428951,-0.01001149035662335,1.3426538982969265,-0.3245424870980212,-0.7313236284844202,0.20435359933553,-4.0332366233489765,-0.0804041841432605,0.1404552177221314,True,False
RP11-320P7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
LINC01481.1,-0.1961058503593373,0.0,0.4535543522528647,0.0,0.0,0.0,0.0,-0.12716767183387276,0.004607373456184338,False,False
CNOT2,-0.18962923891323288,0.05926998388480598,0.5330219953172266,-0.3093049720351767,0.547120023306763,0.825374285307026,0.10555821047457631,-0.12953357240711066,0.7098470171320774,False,False
KCNMB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
RP11-588H23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
PTPRB,0.6054683117781642,0.0,0.0,0.0,0.0,0.0,0.0,0.4360290221531285,0.04411061082628268,False,False
RP11-785D18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
PTPRR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
TSPAN8,-0.15243133539665657,0.0,0.0,0.0,0.0,0.0,0.0,-0.09832243571267583,0.00352639648827332,False,False
LGR5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
ZFC3H1,0.13010074897729434,-1.9184601439617164,-0.7848861146623951,-0.5690632142410046,1.0510393954478259,-0.36070175307866903,0.0,-0.4031150660957747,0.3080706455422334,False,False
THAP2,-0.36792395364576275,0.9547417226071633,-0.6819770846954435,0.3366105566847689,-0.2577924254710358,0.0803109963436675,0.0,0.15933909238503316,0.12293231850914965,False,False
TMEM19,-0.1629616751387833,0.45937644612342043,-0.32363818099538555,0.9511795121226168,0.8378858767637027,-0.47240731467077823,-3.179402218226597,0.028228557157422934,0.09119143722949555,False,False
RAB21,0.1607683882563549,-0.6704741224616731,0.6195100020009842,0.8703902488126928,-0.05160814037859598,0.2801000604033645,0.0,-0.11035728296822095,0.23638045031089572,False,False
RP11-2H8.2,0.0,0.3957989695605089,0.0,0.0,0.0,0.0,0.0,0.17531462774044806,0.01042498880632237,False,False
TBC1D15,0.25038693482563146,-0.3259622505576165,-0.5908223258330912,-2.4632311969779455,0.013666634589096584,-0.3351191029258779,1.1973443392522787,-0.016176925824034863,0.301978942775628,False,False
TPH2,0.0,0.0,0.0,0.0,0.0,-0.16559314795795127,0.0,0.0,0.0,False,False
ATXN7L3B,0.08740372041059659,-0.5082743199872324,-1.0777878944534418,-0.2647331006084852,-0.4336869361741087,-0.014581445895510912,0.0,-0.08548688504742279,0.29285988738955016,False,False
RP11-56G10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
RP11-81K13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
KCNC2,-0.14049515836545137,-0.2720543809530453,0.0,0.0,0.0,0.0,0.0,-0.19298162282399411,0.019292708880314792,True,False
CAPS2,-0.24489608027527562,0.0,0.0,0.0,0.0,-0.35760718723170304,0.0,-0.15974039004394963,0.005854305133818606,False,False
GLIPR1L2,0.0,-0.7638359248693092,-0.26742367142600404,0.0,0.0,0.0,0.0,-0.37594035497143347,0.02900366358374777,False,False
GLIPR1,-0.23729880744744258,0.6477874510603485,-0.12739014945706328,-0.49646057550742917,-0.3858248364046449,0.027744663872761217,1.5461887955200684,-0.11339425938360607,1.740402839597833,False,False
RP11-585P4.5,0.6308832555680064,0.7220530864266475,0.058472753607209084,0.0,0.0,0.4077943429633035,0.0,0.6602166249848801,0.042030329817820705,True,True
KRR1,0.3818138842210522,0.7955265152726769,0.3296476352674625,-0.4502155233291852,0.09978648228777232,-0.3218894043381433,-5.058340550699882,0.5498450030690422,0.6149194890347951,True,False
RP11-114H23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
RP11-114H23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
PHLDA1,-0.1331321754796095,0.01418606717382533,-0.7008517327877537,0.24772541960585476,-0.6194648795540718,-0.9510890762227509,-2.268946253507695,-0.12333016763803167,2.269073947319814,False,False
RP11-290L1.3,0.411378816502556,0.0,-0.17059085127972695,0.0,-0.8837635933015873,0.3368229114061376,0.0,0.27635947343953376,0.019251240076771578,False,False
RP11-290L1.2,0.0,0.0,0.0,0.0,0.0,-0.14549260729108876,0.0,0.0,0.0,False,False
NAP1L1,0.06867007355776968,-0.5035330467082118,-0.14546709982984846,1.466206163532441,-0.7653335799543183,-0.4335179206670718,-3.9397592106339476,-0.22485062306876338,3.757676928870614,False,False
BBS10,0.31926430539132566,0.0,0.5309589987997236,0.0,0.0,-0.08329773712850155,0.0,0.21455941787386965,0.02095009098568931,False,False
OSBPL8,-0.032286208805845595,1.9513175242997303,-0.2368264407501817,-0.7850264279833244,0.22615225233715408,-0.20039447771053512,0.0,0.21017903240105382,1.2694700817936528,False,False
RP11-20E24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
ZDHHC17,-0.3319989932055789,1.1942634631170106,0.010855756261952192,-0.5681566347379461,-0.6279640912833778,0.07757129435030702,0.0,0.13137342991956566,0.0931033156636131,False,False
CSRP2,-0.04635298963345169,-1.1933051182333754,-0.22846459487076368,0.0,-0.5785049680113192,-0.8410579728553131,0.0,-0.37351525320991125,0.10958782432218309,True,False
E2F7,0.0,0.0,0.0,0.0,0.0,-0.21819433142200412,0.0,0.0,0.0,False,False
RP1-34H18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
NAV3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
SYT1,0.24436349888532075,-0.8517068283444733,0.0,0.0,0.0,0.0,0.0,-0.20195367720416754,0.024965294539328102,False,False
RP1-78O14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
PAWR,0.7896195610029444,-0.8622595027866891,1.4752625390799288,0.0,0.0,-0.14857261839864225,0.0,-0.02522948400285244,0.11340935860320939,False,True
RP11-530C5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
PPP1R12A,0.15153648474377515,0.5701444581637751,0.953775763507487,0.6463332195241401,-0.010529598649100675,0.558071794616381,-0.5807571559318865,0.2930869939569097,1.3127520121894394,True,False
RP11-84G21.1,-0.6007179534482161,0.0,0.5006403037673783,0.0,0.703883295331214,-0.3897539418363591,0.0,-0.4080165094992567,0.016343016222673628,False,False
LIN7A,0.0,-0.09335645870227981,-0.2228440087284432,0.0,0.0,0.0,0.0,-0.034979454196059,0.0012271116075186599,False,False
ACSS3,0.3732558499652389,0.0,0.0,0.0,0.0,0.0,0.0,0.24205785995081947,0.00913392155788166,False,False
PPFIA2,-0.09178559546819004,0.0,0.0,0.0,0.0,0.0,0.0,-0.05876305492716917,0.002078617469948388,False,False
RP11-121G22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
CCDC59,0.30958669414576584,-0.7268808092069324,-0.16389691656491323,0.02861964698280233,-0.025198535261433383,0.05245405214309414,-2.133259344792342,-0.13270907458094663,1.0057517334877646,False,False
METTL25,0.32635737292839645,-0.47600754662395967,-0.005609268463712958,0.02138672070647893,0.5067153279932559,-0.11014518853331147,0.0,0.07606622778382029,0.046399100903787446,False,False
RP11-263K4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
TMTC2,0.005222877041227667,-1.1704241105195827,-0.2161710934889031,0.0,0.22653918995822434,0.15483626117955512,0.0,-0.4314707503493194,0.05604402847614298,False,False
RP11-87P13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
SLC6A15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
LRRIQ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
RASSF9,-0.4853357640123113,0.0,0.0,0.0,0.0,0.0,0.0,-0.32549357940041823,0.012654653873600173,False,False
NTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C12orf50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C12orf29,-1.1235937021275173,-0.6164704114656872,-0.02799909857394627,-0.82296025354571,0.033389811730437896,0.27298076375237795,-4.560270885869798,-0.9574022796817361,0.04709051582783624,True,True
CEP290,-0.26598144572961474,-0.39207714057672366,-0.10678726199472174,-0.8973673819099223,-0.4705075524604763,-0.39798209690943614,0.0,-0.3149189523715108,0.289836141339833,True,False
TMTC3,-0.13288552205115728,-1.0288708067088042,0.5352237522016305,0.0,-0.34029128228448663,-0.41096838838914235,-3.949656505465749,-0.5869394127314067,0.12085184031305603,True,False
KITLG,0.016129883374147537,-1.3744464656531767,0.0,0.0,0.0,-0.12054465411578674,0.0,-0.5964098137789348,0.042096660788348436,False,False
RP11-900F13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
DUSP6,0.887165940705429,1.3523882385401182,0.736934234455435,-1.7344682169106769,1.5809295137567863,1.2233111446234781,0.0,1.0293666713045457,0.44380014426716335,True,True
RP11-823E8.3,0.0,-0.15871137730402393,0.0,0.0,0.0,-0.08799694634625768,0.0,-0.06031460818581973,0.002134655795291632,False,False
RP11-1109F11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
POC1B,0.1407996540029736,-1.0492577530028735,1.0386854191299961,1.75350362079526,0.980272556265289,0.5397641421815679,4.86088144621571,-0.20855525530086355,0.09214726735810634,False,False
POC1B-GALNT4,-0.15754498098384562,0.0,0.5982940919077124,0.4874551193874838,-0.5668156227349945,0.3221899113591571,0.0,-0.11495753168793058,0.021944341523673257,False,False
GALNT4,-0.20840654465265726,0.0,-0.2834210208315445,0.0,0.0,0.2926361726354979,0.0,-0.13534515486251888,0.004917777818304341,False,False
RP11-734K2.4,0.6837893115568768,-0.17645379014888327,-0.29258182278315586,0.0,-0.02003827864245056,-0.6412045533361038,0.0,0.39226112908374,0.021145058583334892,False,False
RP11-981P6.1,0.0,0.5004263089798123,0.0,0.0,0.0,0.0,0.0,0.21177044196894626,0.0079054258099504,False,False
ATP2B1,-0.5579608507900751,-0.3501672935519219,-0.7455054247295521,-0.027711336235942987,-1.0954085104069982,-0.4669157803136245,-2.061499761645207,-0.5448305302016562,1.018771427169025,True,False
LINC00936,0.19241671091035983,0.19080151998206096,0.5273013162278689,-0.6406255920573588,0.6298351059653634,0.42558456614799844,-3.0503941285291325,0.1739628760056768,0.48093655023736126,True,False
EPYC,0.0,0.4807894025007105,0.0,0.0,0.0,0.199229414121233,0.0,0.20265707668302343,0.007540795704762765,False,False
KERA,0.252372520755095,0.4807894025007105,0.0,0.0,0.0,0.0,0.0,0.34378861941783,0.013454246439804692,True,False
LUM,1.4698573596126892,-0.7807309604337287,0.0,0.0,0.6581350227017685,-0.38561542286575673,-3.9986481914485026,1.1409029562518889,0.4453741386857426,False,True
DCN,1.0497018413394787,0.0,0.0,-0.5080422298815259,0.7030016980094171,0.0,0.1338686093660784,0.974390676157666,0.81078543100273,False,False
RP11-121E16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
RP11-693J15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
RP11-587P21.2,0.0,0.0,0.0,0.0,0.0,0.22654320666529157,0.0,0.0,0.0,False,False
RP11-587P21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
AC123512.3,0.0,0.0,0.0,0.0,0.0,-0.11961513218703129,0.0,0.0,0.0,False,False
BTG1,0.0032380847515235387,1.1658437566939153,-0.0218942921210469,-0.40998484677974784,0.02477379554481413,0.06908076022187136,0.1743102386911131,0.2394840899737565,54.567779133869244,True,False
RP11-796E2.4,-0.6179463878563776,1.4785244342010284,-0.3288525461640303,-0.20551035267136872,-0.022739194446406784,-0.36545987857063567,0.0,0.08157600009810811,0.5591436186914354,False,True
RP11-756G20.1,0.3057781197338229,0.0,-0.5822865279208088,-0.49292016764786384,0.24262171464312285,0.06026342518594599,0.0,0.19668315160833635,0.0073030228672252015,False,False
CLLU1OS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
CLLU1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
RP11-693J15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
