donor_id,reference_label,review_group,EPCAM,KRT8,KRT18,KRT19,CD3D,CD3E,TRAC,CD8A,CD8B,COL1A1,COL1A2,DCN,LUM,RGS5,CSPG4,MCAM,PECAM1,VWF
CID4471,T cells CD4+,flagged,0.0,0.0,0.24139137264595695,0.0,0.799580584648385,1.3243191032402941,0.153578225481794,0.0,0.18836074491604254,0.5476882825009866,0.1191060849281624,0.31493578119891175,0.14425638823808282,0.0,0.0,0.15371586850565175,0.3652625793469505,0.3900582471783488
CID4471,T cells CD4+,other,0.019258727710102865,0.11199652651018643,0.22409482226866223,0.12371484488360153,1.4599651734813415,2.3005724385284876,0.6160642730293984,0.17717149525256934,0.08283987487130777,0.40407214520870627,0.19094890045815163,0.2575217671557199,0.09727299314472164,0.12543937763867696,0.0,0.05259676848226981,0.09328365867000678,0.060586740095502294
CID4471,T cells CD8+,flagged,0.0,0.0,0.0,0.0,0.0,1.0812615607495053,0.0,0.0,0.0,0.0,0.0,1.0812615607495053,1.4103848243110593,0.0,0.0,0.0,0.0,0.0
CID4471,T cells CD8+,other,0.027779259923185105,0.15711865338372522,0.15393617310843102,0.11254298727169751,1.4805966908894814,2.343951590776286,0.5675889306635065,2.1794877255814353,1.5204472304657592,0.4412266369144312,0.13832751776907967,0.41496292699392556,0.18564860613732787,0.11870512165912508,0.008764894246549079,0.0,0.1633895554153891,0.11421831410824582
CID4535,B-cells,flagged,0.35063161324915326,0.0,0.0,1.3333261716697251,0.0,0.0,0.35876358509223627,0.0,0.0,0.0,0.0,0.0,0.0,0.35876358509223627,0.0,0.0,0.0,0.0
CID4535,B-cells,other,0.2064892449614644,0.18195070341441313,0.3623078066595588,0.8251585141923757,0.0,0.0,0.07844643820851209,0.0,0.0,0.03335111430116662,0.0,0.0,0.042544105926935326,0.1508127106526361,0.0,0.04412699714505752,0.06199587589784611,0.0
CID4535,CAFs,flagged,0.09140628401637298,0.20001894024120315,0.8887664213792936,1.334292310863705,0.0,0.0,0.2253645767061255,0.0,0.0,2.168976761075239,1.731139587468252,1.2941595634337972,1.9772145234052743,1.3859483566827064,0.11987729608600477,0.5530594560259473,0.0,0.0
CID4535,CAFs,other,0.13222796130049566,0.3411530591969247,0.6640867492005698,1.3348275258028535,0.02372050982411504,0.0,0.04766292147960195,0.004654500207660514,0.0,1.6951832899654766,1.8188302949790436,1.4885494331422051,1.7710998715640056,0.962625589263612,0.08010399978890582,0.167338122964416,0.03552599603029813,0.00937994733295109
CID4535,Cancer Epithelial,flagged,0.6852592110038359,0.9998759878998237,1.88446466907628,3.025537857341543,0.022198192462661713,0.0018456951334412247,0.019298664644229507,0.015864279029725075,0.012614046253085107,0.020155676597077978,0.040050359546739515,0.022698609503360268,0.004619263063396967,0.08999185188203186,0.0010980311404238322,0.02325438220509387,0.0,0.0
CID4535,Cancer Epithelial,other,1.2773723141203326,1.7109750499034648,2.469395264130146,3.613394950334915,0.006910201629852994,0.002785656455213613,0.010972384772519914,0.008168787293069949,0.0011424128495166283,0.04249486574934227,0.022553968668466942,0.009639834125612746,0.022010684684572564,0.08463422479981604,0.004355234250131743,0.011149187770618544,0.013268543238721146,0.009316984707083448
CID4535,Cycling T-cells,flagged,0.0,0.0,1.1303937501280859,1.1303937501280859,2.5283504925787086,1.9865895458644394,2.6086904545129874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7170774673547182,0.0,0.0
CID4535,Cycling T-cells,other,0.09720077454047517,0.07778061876125542,0.7893261854324185,1.3239227584627236,0.7931702375820936,0.6980408697075755,1.0252424696712088,0.38802675207410686,0.3073797367638246,0.0,0.0,0.0,0.019818370390041536,0.167886006426938,0.0,0.0532156012196365,0.17722960641013308,0.0
CID4535,Endothelial,flagged,0.0,0.21765632057989526,0.6537966784464814,1.394545962695442,0.06950878591964484,0.0,0.0,0.0,0.0,0.1645635558028655,0.11940617898001789,0.0,0.0,0.29605420066149846,0.0,0.2249292367277468,1.0297435248575275,1.1118633255571808
CID4535,Endothelial,other,0.16219336048913557,0.27070856332554666,0.3554914006019513,1.1999712225388874,0.005146529997348631,0.0021533196049641308,0.011989178588726722,0.0,0.003967271024141061,0.02353356807211289,0.006463053198934049,0.0,0.01688835377701555,0.10221769729629185,0.01573467343818041,0.2911370152764098,1.9813800429499573,1.044905504550989
CID4535,Myeloid,flagged,0.18076257944837193,0.18248768954273237,0.32163771979482386,1.4420731650008856,0.0,0.0,0.0,0.0,0.0,0.0,0.015286887217959007,0.0,0.0,0.029502845390461246,0.0,0.0,0.16589645726735797,0.0
CID4535,Myeloid,other,0.13076422302181118,0.27136537521324317,0.4158180232076561,1.2267609382405298,0.022047585695095896,0.008846849061817734,0.010872423365760856,0.0,0.0,0.023255375622639535,0.006573557186152438,0.012903621882759916,0.011242781762445994,0.061742265731623766,0.0017936088536793517,0.0,0.3277589527000634,0.008119652315189926
CID4535,NK cells,other,0.10547718338071896,0.2771240806372861,0.450123771428289,1.6539701453110671,0.0,0.3772681509466549,0.09956989888609544,0.05512402586998325,0.0,0.0,0.049975217476773394,0.0,0.0,0.06181761801239013,0.0,0.0,0.07217479907279939,0.0
CID4535,NKT cells,other,0.21559965130581088,0.0,0.3889063497903449,1.2886816745294098,0.36889565429933313,0.34448778841496336,0.16089965210941196,0.23007197524162404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3248587209391934,0.0
CID4535,Normal Epithelial,flagged,0.7577969285816898,1.3357555884351366,1.6919605977669436,2.2358945895366547,0.0,0.0,0.0,0.0,0.0,0.0,0.1271640540602326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4535,Normal Epithelial,other,1.1310830819942843,1.9678143986329748,2.286913828501114,3.0617553572846354,0.0,0.0,0.0,0.0,0.0,0.03470730478672818,0.0,0.0,0.0,0.05121548673269085,0.03470730478672818,0.017427346263425608,0.0382775634207314,0.0
CID4535,PVL,flagged,0.1455322609048015,0.30947377315325153,0.6463239375552298,1.0484431766424527,0.0,0.007543234897659908,0.01887368214421097,0.0,0.0,1.1491756077547959,1.318619479378367,0.13825668769935304,0.1712863149535224,2.925155562423601,0.376485602762345,1.47555337554071,0.0,0.011830220292042556
CID4535,PVL,other,0.10974392575849376,0.3217600709754802,0.47106148674429366,1.175697820497624,0.006433873570617042,0.003129027507989459,0.012528804874395224,0.00555818711580548,0.0015368063614975334,0.5372661366412599,0.881622258570292,0.1513123556171787,0.09167884207939529,2.7043419970637688,0.21920981712963766,1.3478766367039232,0.011545772832655043,0.007259726791972188
CID4535,Plasmablasts,flagged,0.08539179626386639,0.27916265603428614,0.48343971084338777,1.757059962283296,0.0845953865794024,0.0,0.0,0.0,0.0,0.07470839103492441,0.015093026494484083,0.0,0.0671666119357708,0.08431499943879,0.0,0.05956204311548868,0.33566245860415933,0.0
CID4535,Plasmablasts,other,0.1617069794301303,0.42670807183429266,0.495299628376981,1.577309747784017,0.029988851955287603,0.005130195624267003,0.03371550049477382,0.015202654533440434,0.0,0.011051414099712402,0.007903530101306988,0.023299950581585405,0.05499802158086732,0.05851356321529609,0.026801270970858392,0.0,0.4077158308483513,0.02592869436664325
CID4535,T cells CD4+,flagged,0.0,2.4993894296254395,0.0,2.6069490426017694,0.7319818667811101,0.47799611982528206,1.0724981530050435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4535,T cells CD4+,other,0.17297988389149757,0.30804146302164453,0.6520081678607017,1.8059464286813216,0.845720846073317,0.513028268207506,1.1070336239022165,0.08504049184881876,0.11381994701534108,0.02107769770222211,0.03394076088367601,0.0,0.028300510615090823,0.10150554793905443,0.008081191298243102,0.02482322895254722,0.010113935650795816,0.0
CID4535,T cells CD8+,flagged,0.12634281952158805,0.18399961413624544,0.20616119523484308,1.82756502802764,1.4157982814509593,0.9508066146053127,1.5349190068276453,1.483009638488339,0.6733227030713966,0.0,0.0,0.0,0.0,0.35059010185667877,0.0,0.09552933789295096,0.1542917451245441,0.038682842532574646
CID4535,T cells CD8+,other,0.2103570877326277,0.22805719138237804,0.6687211019681157,1.0442093732616458,2.0569547150342298,1.425850135406064,1.9304594903868735,1.1218439123952708,0.757843793415706,0.017476879583811545,0.0,0.0,0.01723653429714192,0.09624705323866595,0.0,0.0,0.17124360462327795,0.0
