"","B-cells","CAFs","Cancer LumA","Cancer LumB","Cancer Other","Cycling T-cells","Endothelial","Myeloid","NK cells","NKT cells","Normal Epithelial","Plasmablasts","PVL","T cells CD4+","T cells CD8+"
"mix_0173_depth100",6.31773892346541e-05,0.565756952586725,0.0658655787968469,6.31773892346604e-05,0.0595347493693377,0.0139864467778917,6.31773892346569e-05,0.111860461280937,0.0119662543963989,6.31773892346584e-05,0.00905689279133508,6.31773891236218e-05,0.0510983081612335,6.31773892346546e-05,0.110495291503997
"mix_0173_depth25",4.59428908556246e-05,0.565247837631819,0.074681440124216,4.59428908556228e-05,0.0540760968265498,0.0364889409082119,4.59428908556221e-05,0.10875923446088,4.59428908556235e-05,4.59428908556226e-05,0.0197965278375289,4.59428954876278e-05,0.0327640764921892,4.59428908556207e-05,0.107864245477984
"mix_0174_depth100",3.85416332724906e-05,0.565681589398853,0.0865678168631086,0.113197158255612,3.85416332669189e-05,3.85416332669186e-05,4.90479604552947e-05,3.85416332433305e-05,0.00588480243783563,0.00470820133812525,0.109353900657358,3.85416297591561e-05,8.21796508823712e-05,3.85416332669239e-05,0.114244053641694
"mix_0174_depth25",2.72009022327162e-05,0.579376554723894,0.0415572564027576,0.144446457033906,2.72009023313018e-05,2.72009023312988e-05,3.34785006284016e-05,2.72009023308684e-05,3.14552331859149e-05,0.00661775627035499,0.0966041461060851,2.72009024267601e-05,0.00544202504978751,2.72009023312874e-05,0.125727665265416
"mix_0175_depth100",5.63645281498222e-05,0.331608390713565,0.159803779468116,0.154465730778225,5.63645281567037e-05,0.0186316753046212,0.0722739237456111,5.63645281566989e-05,5.63645281566978e-05,0.000338805744984213,0.105783700404673,5.63645281881363e-05,0.0278083278566687,5.63645281567032e-05,0.128947478814571
"mix_0175_depth25",6.0423427138601e-05,0.35568480401882,0.171595102269005,0.151962684473465,6.04234271419424e-05,0.0253254892075188,0.0456308869748325,0.00829620359490158,6.04234271419453e-05,6.04234271419443e-05,0.0757695451410084,6.04234271563354e-05,0.0402741068199708,6.04234271419498e-05,0.125098636937615
"mix_0176_depth100",5.5557832791269e-05,0.358761848782538,0.156028526178289,0.0505377187430732,0.0236085500182291,5.55578327912687e-05,0.0744124007139304,5.55578327933685e-05,0.0159644316687589,5.55578327598179e-05,0.219883836389152,5.55578303995159e-05,0.0316688741680223,0.022624049594256,0.0462319745822156
"mix_0176_depth25",5.80102637269312e-05,0.400260500012409,0.152858898312931,0.0846981092441862,0.0197338852857255,5.80102637269323e-05,0.0649616235313581,0.00352077518250737,0.0286002204179054,0.00356431525362196,0.140840647190958,5.8010258360213e-05,0.0540944709920018,0.00681381752608452,0.0398787062644965
"mix_0177_depth100",0.0211796289006104,0.378143440811052,0.0741439805442203,0.156863563798683,8.90180775191129e-05,0.0155214477552487,8.9018077519113e-05,8.90180775169196e-05,8.9018077521534e-05,8.90180775193736e-05,0.192862883840173,8.90180773984209e-05,0.0400073587410034,0.039059092545021,0.0816844945989938
"mix_0177_depth25",0.0138094881062768,0.370526325597513,0.0370098158045774,0.151074240339654,6.0998393013984e-05,0.0297636073681098,6.09983930139927e-05,6.0998393011185e-05,6.09983930139912e-05,6.0998393014371e-05,0.221066118797983,0.00188060721633903,0.0380316370529357,0.0688523616751805,0.067680806076364
