"","B-cells","CAFs","Cancer LumA","Cancer LumB","Cancer Other","Cycling T-cells","Endothelial","Myeloid","NK cells","NKT cells","Normal Epithelial","Plasmablasts","PVL","T cells CD4+","T cells CD8+"
"mix_0054_depth100",7.59926345707178e-05,0.00487525349505947,0.357477395101305,0.18680897165759,7.59926345691545e-05,7.59926345691541e-05,7.59926345691539e-05,0.0248067115344925,0.0326892761193156,0.00566375070826586,0.25692338388301,7.59926344311588e-05,0.00100833957644408,0.0235142054135423,0.0455348328272304
"mix_0054_depth25",7.59926345691514e-05,0.00483925807642651,0.408501501025363,0.162116927948443,7.59926345691503e-05,7.5992634569154e-05,7.59926345691547e-05,0.0228153508283151,0.0478958315727073,0.007335142257848,0.23487841368868,0.000165887424995779,7.59926345691542e-05,0.0377742741157741,0.0318990660671752
"mix_0055_depth100",0.000108560906514266,0.000108560906343608,0.200597880326726,0.189079049899503,0.00010856090652736,0.000108560906527362,0.000108560906527361,0.000108560906499178,0.000108560906527363,0.012060460176774,0.275148599452791,0.000166157084520712,0.0282820724043043,0.0323497328354756,0.122114132836478
"mix_0055_depth25",0.000108560906527358,0.000108560906519886,0.226001578605808,0.181109738253495,0.000108560906527355,0.000108560906527363,0.000108560906527363,0.0153080503484505,0.000108560906527363,0.0120760347609025,0.26059710453857,0.000108560905590562,0.0402309563223324,0.0107841223558083,0.11332973009698
"mix_0056_depth100",0.000108560906501367,0.000108560906722042,0.295084801378849,0.288332806755468,0.00798467524570129,0.000108560906527364,0.000108560906526175,0.00502086208425489,0.000108560906514293,0.0111351787172976,0.222686820776548,0.000164372457031272,0.00689558493931957,0.0443703713282336,0.0256826547189534
"mix_0056_depth25",0.000108560906529435,0.000108560906492466,0.281306821405173,0.227279827164592,0.0475904838208531,0.000109352776703411,0.000108560906527363,0.00570918577798187,0.000108560906527365,0.00851331238266321,0.268152822326449,0.000883939354121232,0.00816227383624193,0.0416355045072787,0.0258882971838345
"mix_0057_depth100",7.59926345603928e-05,7.5992634570614e-05,0.244442182837951,0.233442100598383,7.59926345691544e-05,7.5992634569154e-05,7.59926345691577e-05,0.000581609703644397,7.59926345691532e-05,0.039752512530871,0.255851410918359,7.59926346063282e-05,0.0582179330890977,0.00717412160799278,0.12493452076962
"mix_0057_depth25",7.59926345714328e-05,7.59926345696601e-05,0.260809981388414,0.233398584302732,9.40637017032248e-05,7.59926345691537e-05,7.59926345691544e-05,0.00355736858416461,7.59926345691437e-05,0.0390458765466982,0.247470589850128,7.59926345847147e-05,0.0529210551347453,0.075770905168003,0.0845473788128692
"mix_0058_depth100",0.0146208543753399,5.31948462415476e-05,0.157527855247285,8.9269836499231e-05,0.416173792250314,0.00144571349832249,5.31948441860799e-05,0.00208506384629618,0.00119892801536067,0.0120313691637815,0.203341143801084,5.31948452708708e-05,0.00593175196805628,5.31948441984087e-05,0.0757045112891371
"mix_0058_depth25",0.0163007733788167,7.59926345698833e-05,0.112410857071079,0.000125699134450121,0.427656319216291,0.0173208035201595,7.59926345691542e-05,0.00284857937200965,0.0168317016616964,0.0154857164027666,0.257985498624272,7.59926319572188e-05,0.0071745258062464,0.00418758247883936,0.0405322191281511
