spot_id,B-cells,CAFs,Cancer LumA,Cancer LumB,Cancer Other,Cycling T-cells,Endothelial,Myeloid,NK cells,NKT cells,Normal Epithelial,PVL,Plasmablasts,T cells CD4+,T cells CD8+
mix_0059_depth100,0.0,0.00652545097383741,0.002989938825720448,0.22355366525019163,0.0,0.08329645900273552,0.0,0.011996306492257844,0.0,0.15462673618787173,0.3215746870118468,0.0,0.0,0.0,0.0
mix_0059_depth25,0.0,0.016060208473338812,0.004993205253796288,0.22000223384628662,0.0,0.06474838249192183,0.0,0.014009956665414665,0.0,0.1565850777477105,0.3240251598044371,0.0,0.0,0.0,0.0
mix_0060_depth100,0.0,0.0,0.33240949259997365,0.0,0.07299663177101842,0.01715983406768353,0.0,0.0030388570753206745,0.0,0.0005607075513256023,0.4140856028181142,0.0,0.0,0.0,0.0
mix_0060_depth25,0.0,0.0,0.32975550791181,0.0,0.055314970476616064,0.01667630982316209,0.0,0.0005272713554478541,0.0,0.0,0.4367742055804218,0.0,0.0,0.0,0.0
mix_0061_depth100,0.0,0.015124279452665146,0.07417773075690451,0.11661401420776397,0.0,0.057444280018968244,0.013048056657495394,0.009707993694289152,0.0,0.08971637223487636,0.22256893809156975,0.1586553889435644,0.0,0.0,0.09000609308985603
mix_0061_depth25,0.0,0.035209587678613645,0.051567098598142055,0.10942045060271341,0.015428007683648716,0.0405961044904852,0.02098753130439559,0.02022993843074734,0.0,0.08435533930084725,0.266148446958659,0.13674448590999172,0.0,0.0,0.05231943744378526
mix_0062_depth100,0.0,0.0,0.23406302474794505,0.3333308478298022,0.0,0.0,0.0,0.0,0.0,0.13060372360608838,0.30692786784450654,0.0,0.0,0.0,0.0
mix_0062_depth25,0.0,0.0,0.21579772862060692,0.3296116084728451,0.0,0.0,0.0,0.0,0.0,0.1374463838055284,0.30564375038802727,0.0,0.0,0.0,0.0
mix_0063_depth100,0.0,0.0,0.20164278653702422,0.13161378689092637,0.0,0.0,0.0,0.0,0.0,0.0,0.4643812819690246,0.0,0.0,0.0,0.0
mix_0063_depth25,0.0,0.0,0.15487553774975743,0.14844293599560876,0.0,0.0,0.0,0.0,0.0,0.0,0.49489811761506103,0.0,0.0,0.0,0.0
mix_0064_depth100,0.0,0.11875000382323525,0.2959624515562905,0.1991671498807659,0.1022729446914573,0.0,0.0,0.0,0.0,0.019806902146430553,0.18520476095623326,0.0,0.0,0.0,0.0
mix_0064_depth25,0.0,0.11326287116271987,0.31424532976730557,0.17399170107818895,0.11156636725997997,0.0,0.0,0.0,0.0,0.04384853385674996,0.1903285133491447,0.0,0.0,0.0,0.0
mix_0065_depth100,0.0,0.06337697394435751,0.39980234966352,0.0,0.11263305504930325,0.012912994945819238,0.0,0.01485136640726828,0.0,0.02336844797955443,0.2727220471290403,0.0,0.0,0.0,0.0
mix_0065_depth25,0.0,0.05295595637125273,0.42889203990202235,0.0,0.09691246067895057,0.029777670395577938,0.0,0.013671280409203266,0.0,0.004749340095986586,0.26164993043282514,0.0,0.0,0.0,0.0
