spot_id,B-cells,CAFs,Cancer Epithelial,Cycling T-cells,Endothelial,Myeloid,NK cells,NKT cells,Normal Epithelial,PVL,Plasmablasts,T cells CD4+,T cells CD8+
mix_0059_depth25,0.0,0.0200646207175039,0.2810952395920483,0.0808925823677181,0.0,0.0175031642476414,0.0,0.1956276097065826,0.4048167833685054,0.0,0.0,0.0,0.0
mix_0060_depth100,0.0,0.0,0.48248209598618497,0.020422268461279,0.0,0.0036166057761905,0.0,0.0006673094912382,0.492811720285107,0.0,0.0,0.0,0.0
mix_0060_depth25,0.0,0.0,0.45893722016188454,0.0198752688204787,0.0,0.0006284160010213,0.0,0.0,0.5205590950166155,0.0,0.0,0.0,0.0
mix_0061_depth100,0.0,0.017854960995043,0.2252391047905471,0.0678158177609097,0.0154038771506327,0.0114607673902185,0.0,0.1059146210491506,0.2627536551920072,0.1873005448032468,0.0,0.0,0.106256650868244
mix_0061_depth25,0.0,0.0422680863893893,0.2117817472584517,0.0487344432243595,0.025194921178047,0.0242854529580939,0.0,0.1012661324386986,0.3195034730634867,0.1641577798772946,0.0,0.0,0.0628079636121783
mix_0062_depth100,0.0,0.0,0.5646128920878304,0.0,0.0,0.0,0.0,0.1299635926057148,0.3054235153064548,0.0,0.0,0.0,0.0
mix_0062_depth25,0.0,0.0,0.5517548091182478,0.0,0.0,0.0,0.0,0.1390454803446437,0.3091997105371081,0.0,0.0,0.0,0.0
mix_0063_depth100,0.0,0.0,0.4178043596766011,0.0,0.0,0.0,0.0,0.0,0.5821956403233989,0.0,0.0,0.0,0.0
mix_0063_depth25,0.0,0.0,0.37999520058636005,0.0,0.0,0.0,0.0,0.0,0.6200047994136398,0.0,0.0,0.0,0.0
mix_0064_depth100,0.0,0.1289129583415772,0.6485299121072404,0.0,0.0,0.0,0.0,0.0215020317395467,0.2010550978116355,0.0,0.0,0.0,0.0
mix_0064_depth25,0.0,0.1195710428280631,0.633209427476474,0.0,0.0,0.0,0.0,0.0462906764229984,0.2009288532724643,0.0,0.0,0.0,0.0
mix_0065_depth100,0.0,0.0704449061501992,0.5695832689128897,0.0143530790516264,0.0,0.0165076217378374,0.0,0.0259745459958503,0.3031365781515969,0.0,0.0,0.0,0.0
mix_0065_depth25,0.0,0.0595942372219547,0.591716594075226,0.0335104429241237,0.0,0.0153850403932313,0.0,0.0053446924524171,0.2944489929330469,0.0,0.0,0.0,0.0
mix_0066_depth100,0.0,0.1216598467473691,0.6664043530052391,0.0,0.0,0.1001161251165813,0.0,0.0,0.1118196751308102,0.0,0.0,0.0,0.0
mix_0066_depth25,0.0,0.0769301459445873,0.7188597583851253,0.0,0.0,0.0877148975999987,0.0,0.0,0.1164951980702886,0.0,0.0,0.0,0.0
mix_0067_depth100,0.0,0.1545001422523484,0.4560062773462126,0.0,0.0,0.0512697653935883,0.0,0.0159140672611319,0.3223097477467185,0.0,0.0,0.0,0.0
mix_0067_depth25,0.0,0.1455672060363794,0.4197088987512024,0.0,0.0,0.0437673211918233,0.0,0.0143376028937603,0.3766189711268345,0.0,0.0,0.0,0.0
mix_0068_depth100,0.0,0.0904604436328371,0.4263388016311495,0.0,0.0,0.1908143040692826,0.0,0.0,0.2923864506667304,0.0,0.0,0.0,0.0
mix_0068_depth25,0.0,0.0882785083638919,0.4031949193791231,0.0,0.0,0.1943961580472755,0.0,0.0,0.3141304142097095,0.0,0.0,0.0,0.0
mix_0069_depth100,0.0,0.0503766180683926,0.5040671855757989,0.0,0.0,0.0,0.0,0.0278708467640102,0.417685349591798,0.0,0.0,0.0,0.0
mix_0069_depth25,0.0,0.0605458525060705,0.48150180170455603,0.0,0.0,0.0028822441127084,0.0,0.0274045872278286,0.4276655144488362,0.0,0.0,0.0,0.0
mix_0070_depth100,0.0,0.1497040024991426,0.5407398427440403,0.0,0.0,0.0,0.0,0.0,0.3095561547568169,0.0,0.0,0.0,0.0
mix_0070_depth25,0.0,0.1398991269858296,0.5655498626714106,0.0,0.0,0.0,0.0,0.0,0.2945510103427596,0.0,0.0,0.0,0.0
mix_0071_depth100,0.0,4.8670161982541184e-05,0.612365492779509,0.0,0.0,0.0144957000029802,0.0,0.046409095014576,0.3266810420409523,0.0,0.0,0.0,0.0
mix_0071_depth25,0.0,0.0046547338364152,0.603438374284313,0.0,0.0,0.0159394840879287,0.0,0.0445687724871676,0.3313986353041751,0.0,0.0,0.0,0.0
mix_0072_depth100,0.0,0.0282924567277314,0.8969808920021101,0.0,0.0,0.0,0.0,0.0,0.0747266512701586,0.0,0.0,0.0,0.0
mix_0072_depth25,0.0,0.0076555574287663,0.93523846823934,0.0,0.0,0.0,0.0,0.0,0.0571059743318936,0.0,0.0,0.0,0.0
mix_0073_depth100,0.0,0.0738593433010454,0.5113595346193986,0.0,0.0,0.0007192844555926,0.0,0.0047788822264392,0.3719320438100916,0.0373509115874323,0.0,0.0,0.0
