"","B-cells","CAFs","Cancer Epithelial","Endothelial","Myeloid","NK cells","Normal Epithelial","Plasmablasts","PVL","T cells"
"mix_0010_depth100",0.0651669187589542,8.54891710094578e-05,0.440003934744343,0.00243559577846307,9.02197980294701e-05,8.54891706694412e-05,0.486890257568337,8.54891708998901e-05,0.00507111666862587,8.54891706686783e-05
"mix_0010_depth25",0.0747415907301244,7.93036886623515e-05,0.464236321568501,7.93036886654402e-05,7.93036886654404e-05,7.93036882151994e-05,0.44587726784602,0.0030515483293972,0.0116967530830836,7.9303688665439e-05
"mix_0011_depth100",0.0334691171391429,9.0766140315736e-05,0.492232967548917,9.07661401932807e-05,9.07661401987627e-05,9.07661400520304e-05,0.422222291815068,9.07661402413647e-05,0.0515310266556675,9.07661402037447e-05
"mix_0011_depth25",0.0311556189543149,0.000127749608191639,0.502732695837814,0.000127749608169073,0.00395584102056084,0.000127749608142206,0.403635389494355,0.000754239379054067,0.0572552168812248,0.000127749608172787
"mix_0012_depth100",6.8873304739675e-05,6.88704870819844e-05,0.633310063771874,6.8926857766057e-05,6.88704869151725e-05,0.0142710344599562,0.343723895214326,0.00144408840683576,0.00690650652366508,6.88704868404012e-05
"mix_0012_depth25",9.88034375397544e-05,9.88034376485553e-05,0.58425225506678,9.88034375629664e-05,9.88034376089012e-05,0.00912307157288935,0.376626479115966,9.88034371967779e-05,0.008787332961826,0.0207168440949815
"mix_0013_depth100",9.177894698944e-05,9.17789474691202e-05,0.431741530223264,9.17789473437118e-05,9.17789470605352e-05,0.0179388896996964,0.45195455614711,0.000632416089317233,0.0972737131043863,9.17789473630272e-05
"mix_0013_depth25",0.000123524950085589,0.000123524949995389,0.448309775996841,0.000123524950074135,0.000123524950074124,0.00340668749763317,0.440165231026404,0.000563984418831146,0.0826739147354674,0.0243863065245947
"mix_0014_depth100",9.04265064016322e-05,9.04265062940688e-05,0.562400789598628,9.04265064011309e-05,9.04265063830562e-05,0.0185864004617462,0.376199491870557,9.04265066532352e-05,0.0164115587446213,0.0259496267923148
"mix_0014_depth25",9.8317686091285e-05,9.16334892022282e-05,0.577813918045198,9.16334859617068e-05,9.16334859546582e-05,0.0247078661604655,0.356229780294724,0.000884535645687632,0.0198014586293487,0.020189223077366
"mix_0015_depth100",8.62759007648218e-05,8.6275900703179e-05,0.629286469241486,8.62759007394208e-05,8.62759007232762e-05,0.0520541292465856,0.30429179968554,0.000760404441838174,0.00174527850834363,0.0115168152732765
"mix_0015_depth25",8.09089140070296e-05,8.09089140681078e-05,0.599093301614736,8.09089140106841e-05,0.00393046847016295,0.0482639944162108,0.345259800646009,8.09089139548275e-05,8.09089140106836e-05,0.0030478902828301
"mix_0016_depth100",9.39490578743463e-05,0.00143118871822759,0.571618939351857,9.3949057876478e-05,9.39490578731788e-05,0.0177324122323089,0.361886833889603,9.39490580083394e-05,0.0136737061815138,0.0332811233948572
"mix_0016_depth25",9.47787387482922e-05,0.00156287480421818,0.54403170434595,9.47787389538523e-05,9.4778738999961e-05,0.00861410477379677,0.384941402216511,9.47787386873975e-05,0.0160386871143021,0.0444321117898325
"mix_0017_depth100",7.10757690925412e-05,7.10769921966395e-05,0.6103977783562,7.10796788642982e-05,7.10769884254819e-05,0.0201239914812674,0.367981033168368,7.1076988566304e-05,7.10769885863733e-05,0.0010707335884335
"mix_0017_depth25",0.000100281192599302,0.000100281192484182,0.557730733187368,0.000100281192637513,0.000102618202806099,0.0193292136850442,0.422235747767802,0.000100281193983723,0.000100281192637513,0.000100281192637513
"mix_0018_depth100",0.000386345499187613,0.000979844408603609,0.47560055511743,8.93160786349514e-05,8.93160786311069e-05,8.93160786282601e-05,0.463491751482178,0.000308368906756445,0.0270850867540684,0.031880099595882
"mix_0018_depth25",0.00495131392960171,0.000132343249713648,0.502046444109201,0.000132343249817152,0.0101326270163075,0.000132343249835775,0.427783651218222,0.000563196427578588,0.0380827346595183,0.0160430028902039
"mix_0019_depth100",0.00703145152802125,8.63724767975267e-05,0.438417681994159,8.63718075828697e-05,8.63724769269544e-05,8.63724780435018e-05,0.35177352036904,8.63724769148477e-05,0.182956048367528,0.0193894360249854
"mix_0019_depth25",0.00710377410761592,8.74589635670008e-05,0.426042974151258,8.74589634939482e-05,8.74589635845191e-05,8.74589635115001e-05,0.355228309136869,8.7458964692168e-05,0.188578045327876,0.0226096024575318
"mix_0020_depth100",5.97434270711219e-05,0.000146034124202952,0.539510880420084,5.97434270651009e-05,5.97434270158519e-05,5.97434270331989e-05,0.413995049106276,5.97434270901551e-05,0.0131199181454181,0.0329294010687434
"mix_0020_depth25",8.47680908660915e-05,8.47680910449953e-05,0.504535091698678,8.47680908871111e-05,8.47680909147692e-05,8.47680908858548e-05,0.443218242084336,8.47680913021436e-05,0.0140545444542236,0.0376835132168614
"mix_0021_depth100",9.3720874097662e-05,9.372087419896e-05,0.544780999930191,9.37208741124101e-05,9.37208750635371e-05,9.37208741208245e-05,0.381675973303384,9.3720874316569e-05,0.0122019763641582,0.060778725156356
"mix_0021_depth25",8.81509597629511e-05,8.81509623349978e-05,0.502843538593167,8.81509597629519e-05,8.81509597413256e-05,8.81509597598149e-05,0.433801195876115,8.81509618909363e-05,0.00893424991767106,0.0538921098497932
"mix_0022_depth100",0.00661954174419971,0.000162327298206619,0.408468323852718,8.79655914405159e-05,0.00518310032685507,8.79655914344638e-05,0.48276936589719,8.79655913514214e-05,0.0125055221367557,0.0840279219698484
