"","B-cells","CAFs","Cancer Epithelial","Cycling T-cells","Endothelial","Myeloid","NK cells","NKT cells","Normal Epithelial","Plasmablasts","PVL","T cells CD4+","T cells CD8+"
"mix_0148_depth100",3.2492304347397e-05,0.42042022216207,0.19198638847213,3.24923043483407e-05,3.2492304348343e-05,3.24923043562844e-05,0.000824536608076375,3.24923044302231e-05,0.313415528150363,3.2492304324401e-05,0.0120160125815054,0.0611098658953506,3.24923043503777e-05
"mix_0148_depth25",0.00192093483897857,0.454416941004318,0.201568517079368,4.93221580061312e-05,4.93221580061306e-05,4.93221580061318e-05,4.93221579933578e-05,4.93221599934586e-05,0.235365696269329,4.93221580179252e-05,0.0192870689280307,0.087095586771903,4.9322158049536e-05
"mix_0149_depth100",6.682446529243e-05,0.317729823865796,0.230837466660784,6.68244652917842e-05,6.68244652917718e-05,6.68244653602426e-05,6.68244652962909e-05,0.0056594912750922,0.310323809561085,6.68244627339589e-05,0.0718919674205825,0.0487592774381736,0.0143972169892201
"mix_0149_depth25",6.52288089841162e-05,0.278587785778727,0.206004323495738,6.52288089867723e-05,6.52288089867757e-05,6.52288089833787e-05,6.52288089880172e-05,0.00474313718212639,0.316982610612908,6.52288071132085e-05,0.0975513859551003,0.0908873237241311,0.0048520603992273
"mix_0150_depth100",0.000102607864473466,0.170778725008307,0.239946001725981,0.000102607864473467,0.000102607864473463,0.137612468674495,0.000102607864370586,0.000102607864476556,0.297319833254409,0.00010260786456956,0.105408424688992,0.00947331583952978,0.0388455836214496
"mix_0150_depth25",9.96093664579166e-05,0.177149750274851,0.200460619745776,9.96093664579178e-05,9.96093664579293e-05,0.132349611349106,9.96093664600031e-05,9.96093664560004e-05,0.358119118794034,9.96093619407071e-05,0.09200547751977,9.96093664567798e-05,0.0392181567557756
"mix_0151_depth100",9.34777918598533e-05,0.210928447443588,0.159539439656715,9.34777918598542e-05,9.34777918598529e-05,0.126354419754003,0.00169446893354956,9.3477791865593e-05,0.321181024571848,9.3477791819174e-05,0.135653466563321,9.34777918598613e-05,0.0440878663258501
"mix_0151_depth25",9.67821086861357e-05,0.233651435351179,0.125299281610993,9.67821086861387e-05,9.67821086861402e-05,0.142266920331575,9.67821086890524e-05,9.67821086861412e-05,0.296410216087886,9.6782105705093e-05,0.160529160606884,9.67821086861393e-05,0.0411655112536566
"mix_0152_depth100",7.12377703561183e-05,0.459836771484335,0.231135443506696,0.0012537478052808,7.12377703574723e-05,0.0645153237588632,7.12377704182901e-05,7.12377703510102e-05,0.216907485266828,7.12377702768424e-05,0.00558980485685777,7.12377703627377e-05,0.0203339966990164
"mix_0152_depth25",0.0114693797712964,0.471483604100472,0.201352471264636,7.23351817203523e-05,7.23351817203526e-05,0.059867841498417,7.23351817141918e-05,7.23351817204935e-05,0.225949177326865,7.23351817570055e-05,0.0143773460111347,7.23351817203441e-05,0.0150661689368258
