"","B-cells","CAFs","Cancer Epithelial","Endothelial","Myeloid","NK cells","Normal Epithelial","Plasmablasts","PVL","T cells"
"CID4461_mix048_depth100",0.0353754164273568,5.58545863902588e-05,0.000215876809651823,0.0131071002935442,0.0513605006413565,0.122645621739736,5.58545864083289e-05,0.0166240939968923,5.58545864083283e-05,0.725769031206455
"CID4461_mix048_depth25",0.0379255715092843,5.58545864054072e-05,0.00876836033147359,5.58545864083287e-05,0.0756430988005343,0.168274374950555,5.58545864083273e-05,0.0153041592535342,5.58545864083293e-05,0.665768863039447
"CID4461_mix049_depth100",0.00642331849501344,0.0257983094914404,0.0102296016186369,0.0405592226594129,0.0597855077820604,0.11272110672687,7.97922662976125e-05,0.0185236459196978,0.00293649429273692,0.680293645236859
"CID4461_mix049_depth25",0.0163689848997367,0.0266164302540863,0.0177097851297781,0.0285084383353557,0.0701989484777847,0.137798354459065,5.58545864083302e-05,0.0218543414933976,0.00952394517652897,0.639217361832611
"CID4461_mix050_depth100",0.0113353098670661,0.269109858069396,0.0666023773648621,0.0499116180711123,0.054796038792288,0.0854374751713704,0.000113988951853731,0.0191040702220406,0.000113988951853731,0.426539910862152
"CID4461_mix050_depth25",0.000116137789770007,0.250003827303757,0.0791498151060383,0.0209961490975939,0.0873746729551456,0.0995287441216222,0.0534688846684216,0.0225896121788437,0.000113988951853732,0.399789626038768
"CID4461_mix051_depth100",0.0463461664433021,5.58545863983882e-05,0.000306307815325002,0.0211844288933755,0.0228899330730398,0.161631082386349,5.58545864083273e-05,0.0184571429034572,5.58545864083281e-05,0.716198910582381
"CID4461_mix051_depth25",4.67100685495383e-05,2.73687473400809e-05,0.0245106877057754,0.0126135952105881,3.7335541897953e-05,0.13237943132276,2.73687473400812e-05,0.0184237808463803,0.00520893560488513,0.886652291476188
"CID4461_mix052_depth100",0.0313796826038363,0.11830619606037,0.024638145141561,0.0235257439573997,0.0215930182424707,0.142975045605488,5.58545864083285e-05,0.0218351417983389,0.0156502688148819,0.597703860023229
"CID4461_mix052_depth25",6.60304282329577e-05,0.13378387485729,0.0240232111488928,5.92964164504578e-05,0.000585328494605514,0.115776657308424,0.0999463180444868,0.0184491732830888,5.58545864083284e-05,0.6890855623658
