donor_id,reference_label,EPCAM,KRT8,KRT18,KRT19,CD3D,CD3E,TRAC,COL1A1,COL1A2,DCN,LUM,RGS5,CSPG4,MCAM,CD8A,CD8B,NKG7,GNLY,PECAM1,VWF
CID4067,T cells CD8+,0.009442856249986345,0.0,0.0412516676994434,0.010442455893266566,1.1633022156311161,1.5092998640003201,0.48957807010691196,0.00976833283880708,0.008589217633345709,0.0,0.0,0.0,0.0,0.0,0.9719348384589486,0.760175712653164,1.7577353060944099,0.7244917021467953,0.03173427262808192,0.0
CID4471,B-cells,0.014340159200159871,0.08558176024356734,0.1799618307862486,0.10139514863921428,0.0,0.014079207745002762,0.21113756798486336,0.3798743701608182,0.20109305941660763,0.29792545661281417,0.08765232119876717,0.12613865854246875,0.0,0.030288616220709653,0.0,0.0,0.0,0.0,0.19432979924506144,0.11245931250811782
CID4471,CAFs,0.020189422176222938,0.08593290765992181,0.12084419920721351,0.11223243647914911,0.003257403396249721,0.008823649817706914,0.07268054425244344,3.313769138478327,3.1795657102889447,4.2240038302196075,3.03182914182501,0.10057053104208949,0.0228434313347854,0.02666079946340777,0.002454406189672923,0.02944246360727334,0.008352590014544596,0.0062971910807424845,0.09512570190078797,0.07696113345053356
CID4471,Cancer Epithelial,0.6820670762422203,2.0664049968912837,2.6819505164031967,3.7379594370216895,0.008116914681696633,0.01825332993760894,0.004700820515198427,0.31034681960961286,0.10936575607329435,0.19230685714310816,0.10207219220579014,0.07804934663124585,0.010951429502791706,0.031024972803815564,0.009743811584049083,0.0024369126328683804,0.011132693098181452,0.0,0.04443391225861454,0.045217155267005336
CID4471,Cycling T-cells,0.20844509980544734,0.3756723121318651,0.0,0.0,0.9182457679110472,0.8395146276859049,0.5223700696203821,0.9802475297160882,0.8133097378841141,1.2629598307238075,0.8965019960023488,0.10948319939736982,0.0,0.3756723121318651,0.0,0.0,0.5051398150962472,0.0,0.613235820081307,0.0
CID4471,Endothelial,0.04646908683147098,0.14841846988510318,0.2935599747755048,0.12253861658494408,0.0026001197839144153,0.005899814032053188,0.003381440880031219,0.3328111710443857,0.19622297844578815,0.2635289453500781,0.11750547277149945,0.35857001499502894,0.005678271978235014,0.41105500947555784,0.0021149805176299955,0.0005742516992905948,0.003837815874967736,0.049332260315855005,2.0709228317533954,2.0551344081198755
CID4471,Myeloid,0.01211311770045108,0.12272220726474546,0.11222579807842523,0.11743490643021144,0.0,0.01130479937403107,0.0,0.4035611720866899,0.20172516914655889,0.2707314199446076,0.13480108841894134,0.09476970162127908,0.0011264868317670152,0.03894354400616701,0.0,0.0,0.02271766588005927,0.00553251680157238,0.4766739087108569,0.15152486653952316
CID4471,NK cells,0.0,0.1600316941469072,0.3768238678421478,0.1384621255114534,0.061482685626919914,0.843668349743734,0.24484588033693347,0.7138774839617956,0.20610027492001756,0.42207642624713565,0.20307995662883815,0.07705449761713212,0.0,0.0,0.13458440364306734,0.0,2.4855854414400027,3.082220366764004,0.0,0.060717874439767686
CID4471,NKT cells,0.0,0.23448400996345914,0.1404558772060731,0.22368902375108357,0.43971941573769296,0.620839518262534,0.14264708975520765,0.18430303655598612,0.07296895370779197,0.20866352945297234,0.14145546923710103,0.16241620950503577,0.0,0.14040717959173296,0.40865008918937457,0.18420921948357752,4.376697990597328,4.127441938570197,0.16009680272461121,0.07840029792613422
CID4471,Normal Epithelial,0.7260111343712814,2.205071590396978,1.87531641847206,1.6055937282890218,0.002816850274269941,0.006919544470278264,0.0052461120452105435,0.3010900980423978,0.1399204462176971,0.1639370923994982,0.07322962666498337,0.0658772959951609,0.006570473100718213,0.12294920004689854,0.0038267806728705354,0.006024935465803806,0.004395054533336468,0.0014579463117721028,0.0479148780369123,0.0501655071235326
