donor_id,method,approach,truth,scenario,depth_fraction,cell_type,n_spots,mae_pp,rmse_pp,bias_pp,present_mae_pp,n_absent,absent_mean_prediction_pct,absent_ge1pct_fraction
CID3941,RCTD,coarse_reference_refit,rna,pure,1.0,NK cells,15,6.837405008758718,10.81329426813082,6.837405008758718,,15,6.837405008758717,0.5333333333333333
CID3941,RCTD,coarse_reference_refit,rna,pure,1.0,Normal Epithelial,15,0.007443222561839838,0.007710089348254797,0.007443222561839838,,15,0.007443222561839838,0.0
CID3941,RCTD,coarse_reference_refit,rna,pure,1.0,PVL,15,16.604225376832023,29.03417733078284,16.604225376832023,,15,16.60422537683202,0.3333333333333333
CID3941,RCTD,coarse_reference_refit,rna,pure,1.0,Plasmablasts,15,0.2298849720404989,0.7331096593412978,0.2298849720404989,,15,0.2298849720404989,0.06666666666666667
CID3941,RCTD,coarse_reference_refit,rna,pure,1.0,T cells,15,9.909068283864524,15.198887572039778,-9.90683532133558,14.86192770390008,5,0.003349443793419466,0.0
CID3941,RCTD,coarse_reference_refit,cells,gradient,0.25,B-cells,75,2.4790664678527934,4.2000524820277585,2.4790664678527934,,75,2.4790664678527934,0.4533333333333333
CID3941,RCTD,coarse_reference_refit,cells,gradient,0.25,CAFs,75,6.126472092026572,8.852207462858447,-5.678669790461663,9.185855177060212,25,0.007705921959289155,0.0
CID3941,RCTD,coarse_reference_refit,cells,gradient,0.25,Cancer Epithelial,75,1.3254055825526425,2.783355698184774,1.3254055825526425,,75,1.3254055825526427,0.29333333333333333
CID3941,RCTD,coarse_reference_refit,cells,gradient,0.25,Endothelial,75,0.3863020244484116,1.265415716320368,0.3863020244484116,,75,0.38630202444841155,0.10666666666666667
CID3941,RCTD,coarse_reference_refit,cells,gradient,0.25,Myeloid,75,0.3048830439265778,0.6384846808760954,0.3048830439265778,,75,0.3048830439265777,0.14666666666666667
CID3941,RCTD,coarse_reference_refit,cells,gradient,0.25,NK cells,75,9.362847904351925,13.209009308834286,9.362847904351925,,75,9.362847904351927,0.76
CID3941,RCTD,coarse_reference_refit,cells,gradient,0.25,Normal Epithelial,75,0.5691061133761685,1.4615628315511542,0.5691061133761685,,75,0.5691061133761686,0.13333333333333333
CID3941,RCTD,coarse_reference_refit,cells,gradient,0.25,PVL,75,4.399802658046747,9.266486098008293,4.399802658046747,,75,4.399802658046747,0.3333333333333333
CID3941,RCTD,coarse_reference_refit,cells,gradient,0.25,Plasmablasts,75,0.12837661458725327,0.41492862103081035,0.12837661458725327,,75,0.12837661458725327,0.04
CID3941,RCTD,coarse_reference_refit,cells,gradient,0.25,T cells,75,14.377787426224813,17.259036581340784,-13.277120618680861,14.377787426224813,0,,
CID3941,RCTD,coarse_reference_refit,cells,gradient,1.0,B-cells,75,2.2518732735053364,3.9310965217935587,2.2518732735053364,,75,2.251873273505336,0.48
CID3941,RCTD,coarse_reference_refit,cells,gradient,1.0,CAFs,75,5.981984840360437,8.773947684664078,-5.634614523697725,8.968941813699919,25,0.008070893681472447,0.0
CID3941,RCTD,coarse_reference_refit,cells,gradient,1.0,Cancer Epithelial,75,1.3193632231450079,2.6940430248316627,1.3193632231450079,,75,1.319363223145008,0.26666666666666666
CID3941,RCTD,coarse_reference_refit,cells,gradient,1.0,Endothelial,75,0.2429928656607583,0.6663703181009679,0.2429928656607583,,75,0.2429928656607583,0.10666666666666667
CID3941,RCTD,coarse_reference_refit,cells,gradient,1.0,Myeloid,75,0.29967693781456894,0.6006409131831332,0.29967693781456894,,75,0.2996769378145689,0.13333333333333333
CID3941,RCTD,coarse_reference_refit,cells,gradient,1.0,NK cells,75,8.007610239206016,11.357835274691496,8.007610239206016,,75,8.007610239206016,0.7466666666666667
CID3941,RCTD,coarse_reference_refit,cells,gradient,1.0,Normal Epithelial,75,0.536211960277533,1.3752536188591695,0.536211960277533,,75,0.5362119602775333,0.14666666666666667
CID3941,RCTD,coarse_reference_refit,cells,gradient,1.0,PVL,75,4.3284137742312785,9.438895663866386,4.3284137742312785,,75,4.3284137742312785,0.24
CID3941,RCTD,coarse_reference_refit,cells,gradient,1.0,Plasmablasts,75,0.07240721187299869,0.2416216070799584,0.07240721187299869,,75,0.07240721187299867,0.02666666666666667
CID3941,RCTD,coarse_reference_refit,cells,gradient,1.0,T cells,75,13.149803428625514,15.968786813716317,-11.423934962015784,13.149803428625514,0,,
CID3941,RCTD,coarse_reference_refit,cells,pure,0.25,B-cells,15,3.0140208628991862,5.828838326190411,3.0140208628991862,,15,3.0140208628991862,0.4
CID3941,RCTD,coarse_reference_refit,cells,pure,0.25,CAFs,15,23.24841037611718,40.428926684191474,-23.237839897404516,69.72937541028254,10,0.007927859034504046,0.0
CID3941,RCTD,coarse_reference_refit,cells,pure,0.25,Cancer Epithelial,15,5.701263623978769,9.975030370755247,5.701263623978769,,15,5.701263623978766,0.4666666666666667
CID3941,RCTD,coarse_reference_refit,cells,pure,0.25,Endothelial,15,0.8420539077912099,1.7940821351874552,0.8420539077912099,,15,0.84205390779121,0.26666666666666666
CID3941,RCTD,coarse_reference_refit,cells,pure,0.25,Myeloid,15,0.1092330651511673,0.3990488259519385,0.1092330651511673,,15,0.10923306515116732,0.06666666666666667
CID3941,RCTD,coarse_reference_refit,cells,pure,0.25,NK cells,15,5.935093827384159,11.512210432246084,5.935093827384159,,15,5.93509382738416,0.4
CID3941,RCTD,coarse_reference_refit,cells,pure,0.25,Normal Epithelial,15,0.17222404539818184,0.40780841518227856,0.17222404539818184,,15,0.17222404539818179,0.06666666666666667
CID3941,RCTD,coarse_reference_refit,cells,pure,0.25,PVL,15,16.68039107252531,29.57841584381805,16.68039107252531,,15,16.680391072525317,0.3333333333333333
CID3941,RCTD,coarse_reference_refit,cells,pure,0.25,Plasmablasts,15,0.3037822824819751,0.9539364278906043,0.3037822824819751,,15,0.3037822824819751,0.06666666666666667
CID3941,RCTD,coarse_reference_refit,cells,pure,0.25,T cells,15,9.522861795963925,15.965810763652675,-9.52022279020546,14.282313439627037,5,0.003958508637693138,0.0
CID3941,RCTD,coarse_reference_refit,cells,pure,1.0,B-cells,15,2.6996912982291916,4.447331243507216,2.6996912982291916,,15,2.699691298229192,0.4666666666666667
CID3941,RCTD,coarse_reference_refit,cells,pure,1.0,CAFs,15,22.798876671463137,39.696404141774046,-22.788730509387587,68.3814107712761,10,0.007609621556658525,0.0
CID3941,RCTD,coarse_reference_refit,cells,pure,1.0,Cancer Epithelial,15,5.825210043962676,10.110405372751819,5.825210043962676,,15,5.825210043962678,0.3333333333333333
CID3941,RCTD,coarse_reference_refit,cells,pure,1.0,Endothelial,15,0.34035738353588985,0.7680341200564589,0.34035738353588985,,15,0.3403573835358899,0.06666666666666667
CID3941,RCTD,coarse_reference_refit,cells,pure,1.0,Myeloid,15,0.15134852480231425,0.53076883003338,0.15134852480231425,,15,0.15134852480231425,0.06666666666666667
CID3941,RCTD,coarse_reference_refit,cells,pure,1.0,NK cells,15,6.837405008758718,10.81329426813082,6.837405008758718,,15,6.837405008758717,0.5333333333333333
CID3941,RCTD,coarse_reference_refit,cells,pure,1.0,Normal Epithelial,15,0.007443222561839838,0.007710089348254797,0.007443222561839838,,15,0.007443222561839838,0.0
CID3941,RCTD,coarse_reference_refit,cells,pure,1.0,PVL,15,16.604225376832023,29.03417733078284,16.604225376832023,,15,16.60422537683202,0.3333333333333333
CID3941,RCTD,coarse_reference_refit,cells,pure,1.0,Plasmablasts,15,0.2298849720404989,0.7331096593412978,0.2298849720404989,,15,0.2298849720404989,0.06666666666666667
CID3941,RCTD,coarse_reference_refit,cells,pure,1.0,T cells,15,9.909068283864524,15.198887572039778,-9.90683532133558,14.86192770390008,5,0.003349443793419466,0.0
CID3941,NNLS,fine_fit_then_sum,rna,gradient,0.25,B-cells,75,0.0,0.0,0.0,,75,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,rna,gradient,0.25,CAFs,75,8.089361925809134,13.906449772873467,-8.047708597048752,12.134042888713703,25,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,rna,gradient,0.25,Cancer Epithelial,75,0.745972222022283,1.854216080276701,0.745972222022283,,75,0.745972222022283,0.18666666666666668
CID3941,NNLS,fine_fit_then_sum,rna,gradient,0.25,Endothelial,75,0.09209992231753414,0.5641855069935469,0.09209992231753414,,75,0.09209992231753412,0.02666666666666667
CID3941,NNLS,fine_fit_then_sum,rna,gradient,0.25,Myeloid,75,0.08093523967724106,0.4956259434236362,0.08093523967724106,,75,0.08093523967724106,0.02666666666666667
CID3941,NNLS,fine_fit_then_sum,rna,gradient,0.25,NK cells,75,0.8621303874644974,2.5080074405008,0.8621303874644974,,75,0.8621303874644973,0.14666666666666667
CID3941,NNLS,fine_fit_then_sum,rna,gradient,0.25,Normal Epithelial,75,0.5925313656737988,1.856868246794154,0.5925313656737988,,75,0.5925313656737987,0.13333333333333333
CID3941,NNLS,fine_fit_then_sum,rna,gradient,0.25,PVL,75,1.9017480500427741,4.676366655456883,1.9017480500427741,,75,1.9017480500427741,0.21333333333333335
CID3941,NNLS,fine_fit_then_sum,rna,gradient,0.25,Plasmablasts,75,0.0,0.0,0.0,,75,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,rna,gradient,0.25,T cells,75,6.734135805215077,9.9137342973063,3.7722914098506224,6.734135805215077,0,,
CID3941,NNLS,fine_fit_then_sum,rna,gradient,1.0,B-cells,75,0.028356059829853866,0.24557068163884893,0.028356059829853866,,75,0.028356059829853866,0.013333333333333334
CID3941,NNLS,fine_fit_then_sum,rna,gradient,1.0,CAFs,75,8.059357233764839,13.72333664122853,-7.981966112016991,12.089035850647257,25,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,rna,gradient,1.0,Cancer Epithelial,75,0.5457853011971764,1.462314836899147,0.5457853011971764,,75,0.5457853011971764,0.16
CID3941,NNLS,fine_fit_then_sum,rna,gradient,1.0,Endothelial,75,0.06722353976027226,0.5821729316470905,0.06722353976027226,,75,0.06722353976027227,0.013333333333333334
CID3941,NNLS,fine_fit_then_sum,rna,gradient,1.0,Myeloid,75,0.0159995211765128,0.08599098750885724,0.0159995211765128,,75,0.0159995211765128,0.0
CID3941,NNLS,fine_fit_then_sum,rna,gradient,1.0,NK cells,75,0.638914460412841,1.9413082329049027,0.638914460412841,,75,0.638914460412841,0.14666666666666667
CID3941,NNLS,fine_fit_then_sum,rna,gradient,1.0,Normal Epithelial,75,0.2965014685012476,1.0639246579216621,0.2965014685012476,,75,0.2965014685012476,0.09333333333333334
CID3941,NNLS,fine_fit_then_sum,rna,gradient,1.0,PVL,75,1.5175906669899213,3.8935621143659516,1.5175906669899213,,75,1.5175906669899213,0.17333333333333334
CID3941,NNLS,fine_fit_then_sum,rna,gradient,1.0,Plasmablasts,75,0.0,0.0,0.0,,75,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,rna,gradient,1.0,T cells,75,6.970286949469843,10.34471406550441,4.8715950941491615,6.970286949469843,0,,
CID3941,NNLS,fine_fit_then_sum,rna,pure,0.25,B-cells,15,0.0,0.0,0.0,,15,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,rna,pure,0.25,CAFs,15,21.70889576651783,37.719069846868926,-21.70889576651783,65.12668729955348,10,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,rna,pure,0.25,Cancer Epithelial,15,0.668970293731666,1.4589302478134574,0.668970293731666,,15,0.6689702937316659,0.2
CID3941,NNLS,fine_fit_then_sum,rna,pure,0.25,Endothelial,15,3.1889759345689552,6.118597080541948,3.1889759345689552,,15,3.1889759345689543,0.3333333333333333
CID3941,NNLS,fine_fit_then_sum,rna,pure,0.25,Myeloid,15,0.26133479881981536,1.0121453236136106,0.26133479881981536,,15,0.2613347988198153,0.06666666666666667
CID3941,NNLS,fine_fit_then_sum,rna,pure,0.25,NK cells,15,0.0,0.0,0.0,,15,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,rna,pure,0.25,Normal Epithelial,15,0.12561209596671533,0.37286962539662755,0.12561209596671533,,15,0.12561209596671533,0.06666666666666667
CID3941,NNLS,fine_fit_then_sum,rna,pure,0.25,PVL,15,8.74054672334563,15.204995532085254,8.74054672334563,,15,8.74054672334563,0.3333333333333333
CID3941,NNLS,fine_fit_then_sum,rna,pure,0.25,Plasmablasts,15,0.0,0.0,0.0,,15,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,rna,pure,0.25,T cells,15,10.835290297121439,17.556648383034414,8.723455920085035,1.583875782777304,5,29.338119325809707,1.0
CID3941,NNLS,fine_fit_then_sum,rna,pure,1.0,B-cells,15,0.0,0.0,0.0,,15,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,rna,pure,1.0,CAFs,15,20.993360374161572,36.816055864884376,-20.993360374161572,62.98008112248472,10,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,rna,pure,1.0,Cancer Epithelial,15,1.3449192245623567,2.9079783356508018,1.3449192245623567,,15,1.3449192245623567,0.26666666666666666
CID3941,NNLS,fine_fit_then_sum,rna,pure,1.0,Endothelial,15,3.399080189736236,6.019960774394352,3.399080189736236,,15,3.3990801897362357,0.3333333333333333
CID3941,NNLS,fine_fit_then_sum,rna,pure,1.0,Myeloid,15,0.031126883025956002,0.12055389957887391,0.031126883025956002,,15,0.031126883025956002,0.0
CID3941,NNLS,fine_fit_then_sum,rna,pure,1.0,NK cells,15,0.0,0.0,0.0,,15,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,rna,pure,1.0,Normal Epithelial,15,0.27028761723725736,0.6486266176215602,0.27028761723725736,,15,0.2702876172372573,0.13333333333333333
CID3941,NNLS,fine_fit_then_sum,rna,pure,1.0,PVL,15,8.664401005251591,15.068263470149775,8.664401005251591,,15,8.664401005251591,0.3333333333333333
CID3941,NNLS,fine_fit_then_sum,rna,pure,1.0,Plasmablasts,15,0.0,0.0,0.0,,15,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,rna,pure,1.0,T cells,15,10.576212903999311,16.585896456930502,7.283545454348169,2.4695005872383566,5,26.789637537521223,1.0
CID3941,NNLS,fine_fit_then_sum,cells,gradient,0.25,B-cells,75,0.0,0.0,0.0,,75,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,cells,gradient,0.25,CAFs,75,7.170599060562125,9.878938754821252,-6.944184195818422,10.755898590843184,25,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,cells,gradient,0.25,Cancer Epithelial,75,0.745972222022283,1.854216080276701,0.745972222022283,,75,0.745972222022283,0.18666666666666668
CID3941,NNLS,fine_fit_then_sum,cells,gradient,0.25,Endothelial,75,0.09209992231753414,0.5641855069935469,0.09209992231753414,,75,0.09209992231753412,0.02666666666666667
CID3941,NNLS,fine_fit_then_sum,cells,gradient,0.25,Myeloid,75,0.08093523967724106,0.4956259434236362,0.08093523967724106,,75,0.08093523967724106,0.02666666666666667
CID3941,NNLS,fine_fit_then_sum,cells,gradient,0.25,NK cells,75,0.8621303874644974,2.5080074405008,0.8621303874644974,,75,0.8621303874644973,0.14666666666666667
CID3941,NNLS,fine_fit_then_sum,cells,gradient,0.25,Normal Epithelial,75,0.5925313656737988,1.856868246794154,0.5925313656737988,,75,0.5925313656737987,0.13333333333333333
CID3941,NNLS,fine_fit_then_sum,cells,gradient,0.25,PVL,75,1.9017480500427741,4.676366655456883,1.9017480500427741,,75,1.9017480500427741,0.21333333333333335
CID3941,NNLS,fine_fit_then_sum,cells,gradient,0.25,Plasmablasts,75,0.0,0.0,0.0,,75,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,cells,gradient,0.25,T cells,75,6.024352912055273,8.10091967011129,2.6687670086202897,6.024352912055273,0,,
CID3941,NNLS,fine_fit_then_sum,cells,gradient,1.0,B-cells,75,0.028356059829853866,0.24557068163884893,0.028356059829853866,,75,0.028356059829853866,0.013333333333333334
CID3941,NNLS,fine_fit_then_sum,cells,gradient,1.0,CAFs,75,7.178793334909519,9.799252212207618,-6.860029150984257,10.768190002364278,25,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,cells,gradient,1.0,Cancer Epithelial,75,0.5457853011971764,1.462314836899147,0.5457853011971764,,75,0.5457853011971764,0.16
CID3941,NNLS,fine_fit_then_sum,cells,gradient,1.0,Endothelial,75,0.06722353976027226,0.5821729316470905,0.06722353976027226,,75,0.06722353976027227,0.013333333333333334
CID3941,NNLS,fine_fit_then_sum,cells,gradient,1.0,Myeloid,75,0.0159995211765128,0.08599098750885724,0.0159995211765128,,75,0.0159995211765128,0.0
CID3941,NNLS,fine_fit_then_sum,cells,gradient,1.0,NK cells,75,0.638914460412841,1.9413082329049027,0.638914460412841,,75,0.638914460412841,0.14666666666666667
CID3941,NNLS,fine_fit_then_sum,cells,gradient,1.0,Normal Epithelial,75,0.2965014685012476,1.0639246579216621,0.2965014685012476,,75,0.2965014685012476,0.09333333333333334
CID3941,NNLS,fine_fit_then_sum,cells,gradient,1.0,PVL,75,1.5175906669899213,3.8935621143659516,1.5175906669899213,,75,1.5175906669899213,0.17333333333333334
CID3941,NNLS,fine_fit_then_sum,cells,gradient,1.0,Plasmablasts,75,0.0,0.0,0.0,,75,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,cells,gradient,1.0,T cells,75,6.02518585537913,8.286118865906968,3.749658133116428,6.02518585537913,0,,
CID3941,NNLS,fine_fit_then_sum,cells,pure,0.25,B-cells,15,0.0,0.0,0.0,,15,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,cells,pure,0.25,CAFs,15,21.70889576651783,37.719069846868926,-21.70889576651783,65.12668729955348,10,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,cells,pure,0.25,Cancer Epithelial,15,0.668970293731666,1.4589302478134574,0.668970293731666,,15,0.6689702937316659,0.2
CID3941,NNLS,fine_fit_then_sum,cells,pure,0.25,Endothelial,15,3.1889759345689552,6.118597080541948,3.1889759345689552,,15,3.1889759345689543,0.3333333333333333
CID3941,NNLS,fine_fit_then_sum,cells,pure,0.25,Myeloid,15,0.26133479881981536,1.0121453236136106,0.26133479881981536,,15,0.2613347988198153,0.06666666666666667
CID3941,NNLS,fine_fit_then_sum,cells,pure,0.25,NK cells,15,0.0,0.0,0.0,,15,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,cells,pure,0.25,Normal Epithelial,15,0.12561209596671533,0.37286962539662755,0.12561209596671533,,15,0.12561209596671533,0.06666666666666667
CID3941,NNLS,fine_fit_then_sum,cells,pure,0.25,PVL,15,8.74054672334563,15.204995532085254,8.74054672334563,,15,8.74054672334563,0.3333333333333333
CID3941,NNLS,fine_fit_then_sum,cells,pure,0.25,Plasmablasts,15,0.0,0.0,0.0,,15,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,cells,pure,0.25,T cells,15,10.835290297121439,17.556648383034414,8.723455920085035,1.583875782777304,5,29.338119325809707,1.0
CID3941,NNLS,fine_fit_then_sum,cells,pure,1.0,B-cells,15,0.0,0.0,0.0,,15,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,cells,pure,1.0,CAFs,15,20.993360374161572,36.816055864884376,-20.993360374161572,62.98008112248472,10,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,cells,pure,1.0,Cancer Epithelial,15,1.3449192245623567,2.9079783356508018,1.3449192245623567,,15,1.3449192245623567,0.26666666666666666
CID3941,NNLS,fine_fit_then_sum,cells,pure,1.0,Endothelial,15,3.399080189736236,6.019960774394352,3.399080189736236,,15,3.3990801897362357,0.3333333333333333
CID3941,NNLS,fine_fit_then_sum,cells,pure,1.0,Myeloid,15,0.031126883025956002,0.12055389957887391,0.031126883025956002,,15,0.031126883025956002,0.0
CID3941,NNLS,fine_fit_then_sum,cells,pure,1.0,NK cells,15,0.0,0.0,0.0,,15,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,cells,pure,1.0,Normal Epithelial,15,0.27028761723725736,0.6486266176215602,0.27028761723725736,,15,0.2702876172372573,0.13333333333333333
CID3941,NNLS,fine_fit_then_sum,cells,pure,1.0,PVL,15,8.664401005251591,15.068263470149775,8.664401005251591,,15,8.664401005251591,0.3333333333333333
CID3941,NNLS,fine_fit_then_sum,cells,pure,1.0,Plasmablasts,15,0.0,0.0,0.0,,15,0.0,0.0
CID3941,NNLS,fine_fit_then_sum,cells,pure,1.0,T cells,15,10.576212903999311,16.585896456930502,7.283545454348169,2.4695005872383566,5,26.789637537521223,1.0
CID3941,NNLS,coarse_reference_refit,rna,gradient,0.25,B-cells,75,0.14090499634394382,0.5852034013619655,0.14090499634394382,,75,0.14090499634394382,0.06666666666666667
CID3941,NNLS,coarse_reference_refit,rna,gradient,0.25,CAFs,75,7.872074711421582,13.78321520177052,-7.845387360948359,11.808112067132372,25,0.0,0.0
CID3941,NNLS,coarse_reference_refit,rna,gradient,0.25,Cancer Epithelial,75,1.1420681021956538,2.598625508852411,1.1420681021956538,,75,1.1420681021956536,0.24
CID3941,NNLS,coarse_reference_refit,rna,gradient,0.25,Endothelial,75,0.39686587709831705,1.4226388182902,0.39686587709831705,,75,0.3968658770983171,0.09333333333333334
CID3941,NNLS,coarse_reference_refit,rna,gradient,0.25,Myeloid,75,0.11273636613438787,0.47661172102376287,0.11273636613438787,,75,0.11273636613438787,0.05333333333333334
CID3941,NNLS,coarse_reference_refit,rna,gradient,0.25,NK cells,75,3.7675203093005023,6.493761542386458,3.7675203093005023,,75,3.7675203093005023,0.4533333333333333
CID3941,NNLS,coarse_reference_refit,rna,gradient,0.25,Normal Epithelial,75,1.6755873985492162,3.5648454873453703,1.6755873985492162,,75,1.6755873985492165,0.30666666666666664
CID3941,NNLS,coarse_reference_refit,rna,gradient,0.25,PVL,75,2.0299473282311147,5.0258409890779205,2.0299473282311147,,75,2.0299473282311147,0.21333333333333335
CID3941,NNLS,coarse_reference_refit,rna,gradient,0.25,Plasmablasts,75,0.0,0.0,0.0,,75,0.0,0.0
CID3941,NNLS,coarse_reference_refit,rna,gradient,0.25,T cells,75,8.317318142883105,10.814320823225602,-1.420243016904784,8.317318142883105,0,,
CID3941,NNLS,coarse_reference_refit,rna,gradient,1.0,B-cells,75,0.04949985881900866,0.3429371478019213,0.04949985881900866,,75,0.04949985881900867,0.013333333333333334
CID3941,NNLS,coarse_reference_refit,rna,gradient,1.0,CAFs,75,7.698000564258218,13.370884933143723,-7.698000564258218,11.547000846387327,25,0.0,0.0
CID3941,NNLS,coarse_reference_refit,rna,gradient,1.0,Cancer Epithelial,75,1.044137430721859,2.393009829931193,1.044137430721859,,75,1.044137430721859,0.26666666666666666
CID3941,NNLS,coarse_reference_refit,rna,gradient,1.0,Endothelial,75,0.20389482676231202,1.268566747989605,0.20389482676231202,,75,0.203894826762312,0.04
CID3941,NNLS,coarse_reference_refit,rna,gradient,1.0,Myeloid,75,0.08930345974786853,0.39043866250994735,0.08930345974786853,,75,0.08930345974786853,0.02666666666666667
CID3941,NNLS,coarse_reference_refit,rna,gradient,1.0,NK cells,75,3.292687367628654,5.749624665717202,3.292687367628654,,75,3.292687367628655,0.41333333333333333
CID3941,NNLS,coarse_reference_refit,rna,gradient,1.0,Normal Epithelial,75,1.3858191860017521,3.252567417499558,1.3858191860017521,,75,1.3858191860017521,0.25333333333333335
CID3941,NNLS,coarse_reference_refit,rna,gradient,1.0,PVL,75,1.6785425560471312,4.372501035926292,1.6785425560471312,,75,1.6785425560471308,0.17333333333333334
CID3941,NNLS,coarse_reference_refit,rna,gradient,1.0,Plasmablasts,75,0.0,0.0,0.0,,75,0.0,0.0
CID3941,NNLS,coarse_reference_refit,rna,gradient,1.0,T cells,75,7.956933472887352,10.594947711519506,-0.04588412147037213,7.956933472887352,0,,
CID3941,NNLS,coarse_reference_refit,rna,pure,0.25,B-cells,15,0.138595320782548,0.5367773692530831,0.138595320782548,,15,0.138595320782548,0.06666666666666667
CID3941,NNLS,coarse_reference_refit,rna,pure,0.25,CAFs,15,20.34780472692189,35.344213828885486,-20.34780472692189,61.04341418076567,10,0.0,0.0
CID3941,NNLS,coarse_reference_refit,rna,pure,0.25,Cancer Epithelial,15,1.762252185303116,4.025326431034687,1.762252185303116,,15,1.762252185303116,0.2
CID3941,NNLS,coarse_reference_refit,rna,pure,0.25,Endothelial,15,7.817160027542744,13.814512087068273,7.817160027542744,,15,7.817160027542745,0.3333333333333333
CID3941,NNLS,coarse_reference_refit,rna,pure,0.25,Myeloid,15,0.551163201734506,1.2676795277399857,0.551163201734506,,15,0.5511632017345061,0.2
CID3941,NNLS,coarse_reference_refit,rna,pure,0.25,NK cells,15,2.71849979297941,5.23770774768451,2.71849979297941,,15,2.71849979297941,0.26666666666666666
CID3941,NNLS,coarse_reference_refit,rna,pure,0.25,Normal Epithelial,15,1.4923732078877694,3.9263928223382694,1.4923732078877694,,15,1.4923732078877694,0.2
CID3941,NNLS,coarse_reference_refit,rna,pure,0.25,PVL,15,11.91175217688433,20.711521361911693,11.91175217688433,,15,11.91175217688433,0.3333333333333333
CID3941,NNLS,coarse_reference_refit,rna,pure,0.25,Plasmablasts,15,0.0,0.0,0.0,,15,0.0,0.0
CID3941,NNLS,coarse_reference_refit,rna,pure,0.25,T cells,15,6.662863649569517,10.463816391774676,-6.043991186192539,9.530141126821544,5,0.928308695065466,0.2
CID3941,NNLS,coarse_reference_refit,rna,pure,1.0,B-cells,15,0.0,0.0,0.0,,15,0.0,0.0
CID3941,NNLS,coarse_reference_refit,rna,pure,1.0,CAFs,15,19.747629806621717,34.58761838177096,-19.747629806621717,59.24288941986515,10,0.0,0.0
CID3941,NNLS,coarse_reference_refit,rna,pure,1.0,Cancer Epithelial,15,2.2777574450282145,5.027765417168619,2.2777574450282145,,15,2.2777574450282145,0.2
CID3941,NNLS,coarse_reference_refit,rna,pure,1.0,Endothelial,15,7.784472479214267,13.730553175405545,7.784472479214267,,15,7.784472479214267,0.3333333333333333
CID3941,NNLS,coarse_reference_refit,rna,pure,1.0,Myeloid,15,0.06625579997459867,0.24210152702061688,0.06625579997459867,,15,0.06625579997459867,0.0
CID3941,NNLS,coarse_reference_refit,rna,pure,1.0,NK cells,15,2.6217396665495776,5.283810064317735,2.6217396665495776,,15,2.621739666549578,0.3333333333333333
CID3941,NNLS,coarse_reference_refit,rna,pure,1.0,Normal Epithelial,15,1.6388486135119018,3.8970176779399237,1.6388486135119018,,15,1.638848613511902,0.2
CID3941,NNLS,coarse_reference_refit,rna,pure,1.0,PVL,15,11.46903215590001,20.05254726194075,11.46903215590001,,15,11.46903215590001,0.3333333333333333
CID3941,NNLS,coarse_reference_refit,rna,pure,1.0,Plasmablasts,15,0.0,0.0,0.0,,15,0.0,0.0
CID3941,NNLS,coarse_reference_refit,rna,pure,1.0,T cells,15,6.973945213734925,10.744160726103537,-6.1104763535568605,9.81331617546884,5,1.2952032902670978,0.2
CID3941,NNLS,coarse_reference_refit,cells,gradient,0.25,B-cells,75,0.14090499634394382,0.5852034013619655,0.14090499634394382,,75,0.14090499634394382,0.06666666666666667
CID3941,NNLS,coarse_reference_refit,cells,gradient,0.25,CAFs,75,6.814346432759529,9.575846409860393,-6.741862959718025,10.221519649139292,25,0.0,0.0
CID3941,NNLS,coarse_reference_refit,cells,gradient,0.25,Cancer Epithelial,75,1.1420681021956538,2.598625508852411,1.1420681021956538,,75,1.1420681021956536,0.24
CID3941,NNLS,coarse_reference_refit,cells,gradient,0.25,Endothelial,75,0.39686587709831705,1.4226388182902,0.39686587709831705,,75,0.3968658770983171,0.09333333333333334
CID3941,NNLS,coarse_reference_refit,cells,gradient,0.25,Myeloid,75,0.11273636613438787,0.47661172102376287,0.11273636613438787,,75,0.11273636613438787,0.05333333333333334
CID3941,NNLS,coarse_reference_refit,cells,gradient,0.25,NK cells,75,3.7675203093005023,6.493761542386458,3.7675203093005023,,75,3.7675203093005023,0.4533333333333333
